.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name
dox_025,RNF144A,ENSG00000151692.15,ENSG00000151692.15:s:7030126-7030215,0.0629,0.0314,4,5,1,chr2,+,ENSG00000151692.15:s:7030126-7030215_7030215-7045356,7030215,7045356,NA,NA,chr2:7030215-7045356,source,5
dox_025,MGAT5,ENSG00000152127.9,ENSG00000152127.9:t:134253095-134253218,0.0296,0.0262,4,5,1,chr2,+,ENSG00000152127.9:t:134253095-134253218_134250375-134253095,134250375,134253095,NA,NA,chr2:134250375-134253095,target,5
dox_025,PDE3B,ENSG00000152270.9,ENSG00000152270.9:s:14771937-14776663,0.1063,0.0249,4,3,1,chr11,+,ENSG00000152270.9:s:14771937-14776663_14775816-14786437,14775816,14786437,NA,NA,chr11:14775816-14786437,source,4
dox_025,PDE3B,ENSG00000152270.9,ENSG00000152270.9:t:14867506-14867758,0.0316,0.0223,2,3,1,chr11,+,ENSG00000152270.9:t:14867506-14867758_14864768-14867506,14864768,14867506,NA,NA,chr11:14864768-14867506,target,1
dox_025,LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53242364-53245981,0.0506,0.0275,5,3,0,chr1,-,ENSG00000157193.18:t:53242364-53245981_53245981-53246918,53245981,53246918,53245982,53246551,chr1:53245981-53246918,target,5
dox_025,DYRK1A,ENSG00000157540.22,ENSG00000157540.22:s:37366773-37367628,0.1087,0.0461,5,6,0,chr21,+,ENSG00000157540.22:s:37366773-37367628_37367628-37472684,37367628,37472684,NA,NA,chr21:37367628-37472684,source,4
dox_025,DYRK1A,ENSG00000157540.22,ENSG00000157540.22:t:37472684-37472880,0.0835,0.0336,5,6,0,chr21,+,ENSG00000157540.22:t:37472684-37472880_37367628-37472684,37367628,37472684,NA,NA,chr21:37367628-37472684,target,5
dox_025,FBXO36,ENSG00000153832.12,ENSG00000153832.12:t:229976241-229977174,0.0911,0.0626,2,3,0,chr2,+,ENSG00000153832.12:t:229976241-229977174_229932886-229976241,229932886,229976241,NA,NA,chr2:229932886-229976241,target,5
dox_025,RHPN1,ENSG00000158106.14,ENSG00000158106.14:t:143381572-143381718,0.1059,0.0489,3,3,1,chr8,+,ENSG00000158106.14:t:143381572-143381718_143380783-143381594,143380783,143381594,NA,NA,chr8:143380783-143381594,target,3
dox_025,CC2D1B,ENSG00000154222.15,ENSG00000154222.15:s:52358331-52358461,0.0924,0.0323,3,2,0,chr1,-,ENSG00000154222.15:s:52358331-52358461_52357916-52358331,52357916,52358331,52357917,52358330,chr1:52357916-52358331,source,2
dox_025,CFAP410,ENSG00000160226.16,ENSG00000160226.16:t:44334061-44335804,0.0642,0.0391,3,3,0,chr21,-,ENSG00000160226.16:t:44334061-44335804_44335804-44336824,44335804,44336824,44335805,44336823,chr21:44335804-44336824,target,1
dox_025,SFXN2,ENSG00000156398.13,ENSG00000156398.13:s:102714538-102714995,0.0487,0.0347,7,6,0,chr10,+,ENSG00000156398.13:s:102714538-102714995_102714681-102715223,102714681,102715223,NA,NA,chr10:102714681-102715223,source,5
dox_025,ZNF714,ENSG00000160352.16,ENSG00000160352.16:t:21124961-21125270,0.0297,0.0179,3,3,0,chr19,+,ENSG00000160352.16:t:21124961-21125270_21098910-21124961,21098910,21124961,21118886,21124960,chr19:21098910-21124961,target,5
dox_025,NMNAT2,ENSG00000157064.11,ENSG00000157064.11:s:183417953-183418380,0.1294,0.0226,5,3,1,chr1,-,ENSG00000157064.11:s:183417953-183418380_183293793-183418049,183293793,183418049,NA,NA,chr1:183293793-183418049,source,4
dox_025,NMNAT2,ENSG00000157064.11,ENSG00000157064.11:t:183293705-183293793,0.1078,0.0199,7,5,1,chr1,-,ENSG00000157064.11:t:183293705-183293793_183293793-183418049,183293793,183418049,NA,NA,chr1:183293793-183418049,target,4
dox_025,ZER1,ENSG00000160445.11,ENSG00000160445.11:t:128753809-128753959,0.1044,0.0326,2,3,0,chr9,-,ENSG00000160445.11:t:128753809-128753959_128753959-128771581,128753959,128771581,NA,NA,chr9:128753959-128771581,target,3
dox_025,RECQL4,ENSG00000160957.14,ENSG00000160957.14:s:144516833-144517190,0.0692,0.018,3,2,0,chr8,-,ENSG00000160957.14:s:144516833-144517190_144516661-144517050,144516661,144517050,NA,NA,chr8:144516661-144517050,source,5
dox_025,GPAT4,ENSG00000158669.11,ENSG00000158669.11:s:41578188-41578278,0.0705,0.0262,3,4,1,chr8,+,ENSG00000158669.11:s:41578188-41578278_41578278-41596748,41578278,41596748,NA,NA,chr8:41578278-41596748,source,5
dox_025,ZNF276,ENSG00000158805.12,ENSG00000158805.12:s:89727279-89727426,0.1873,0.034,3,2,1,chr16,+,ENSG00000158805.12:s:89727279-89727426_89727426-89729235,89727426,89729235,NA,NA,chr16:89727426-89729235,source,1
dox_025,WDR90,ENSG00000161996.19,ENSG00000161996.19:t:656732-656871,0.0708,0.0255,6,4,1,chr16,+,ENSG00000161996.19:t:656732-656871_655879-656797,655879,656797,656538,656731,chr16:655879-656797,target,5
dox_025,WDR90,ENSG00000161996.19,ENSG00000161996.19:t:658171-658344,0.0165,0.0151,3,3,1,chr16,+,ENSG00000161996.19:t:658171-658344_657333-658171,657333,658171,657893,658170,chr16:657333-658171,target,5
dox_025,CCNF,ENSG00000162063.13,ENSG00000162063.13:s:2455395-2455564,0.0459,0.0156,2,2,1,chr16,+,ENSG00000162063.13:s:2455395-2455564_2455565-2456544,2455565,2456544,2455565,2456544,chr16:2455565-2456544,source,5
dox_025,IFNAR2,ENSG00000159110.21,ENSG00000159110.21:t:33246718-33246890,0.0889,0.027,3,4,0,chr21,+,ENSG00000159110.21:t:33246718-33246890_33246482-33246718,33246482,33246718,NA,NA,chr21:33246482-33246718,target,5
dox_025,MORC3,ENSG00000159256.13,ENSG00000159256.13:s:36320189-36320303,0.0105,0.0132,3,4,0,chr21,+,ENSG00000159256.13:s:36320189-36320303_36320303-36336874,36320303,36336874,NA,NA,chr21:36320303-36336874,source,5
dox_025,TAF6L,ENSG00000162227.8,ENSG00000162227.8:s:62771357-62771490,0.156,0.0368,4,3,1,chr11,+,ENSG00000162227.8:s:62771357-62771490_62771362-62772066,62771362,62772066,62771491,62772038,chr11:62771362-62772066,source,4
dox_025,USP24,ENSG00000162402.14,ENSG00000162402.14:t:55078538-55078651,0.0941,0.0329,2,3,1,chr1,-,ENSG00000162402.14:t:55078538-55078651_55078651-55081322,55078651,55081322,NA,NA,chr1:55078651-55081322,target,5
dox_025,ISL2,ENSG00000159556.10,ENSG00000159556.10:s:76336773-76336941,0.353,0.0905,2,3,1,chr15,+,ENSG00000159556.10:s:76336773-76336941_76336941-76340276,76336941,76340276,NA,NA,chr15:76336941-76340276,source,2
dox_025,ZDHHC1,ENSG00000159714.12,ENSG00000159714.12:s:67416171-67416477,0.1645,0.0594,3,3,1,chr16,-,ENSG00000159714.12:s:67416171-67416477_67401065-67416171,67401065,67416171,NA,NA,chr16:67401065-67416171,source,3
dox_025,ATXN7L2,ENSG00000162650.17,ENSG00000162650.17:s:109490922-109491717,0.1123,0.0334,2,3,0,chr1,+,ENSG00000162650.17:s:109490922-109491717_109491717-109492027,109491717,109492027,NA,NA,chr1:109491717-109492027,source,1
dox_025,ATAD3B,ENSG00000160072.20,ENSG00000160072.20:t:1478026-1478745,0.0187,0.0129,3,3,1,chr1,+,ENSG00000160072.20:t:1478026-1478745_1477848-1478644,1477848,1478644,1477849,1478025,chr1:1477848-1478644,target,5
dox_025,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,0.0338,0.0184,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759419-42760327,42759419,42760327,42759419,42760327,chr21:42759419-42760327,source,5
dox_025,PDLIM5,ENSG00000163110.15,ENSG00000163110.15:s:94573351-94573735,0.0639,0.0175,4,5,0,chr4,+,ENSG00000163110.15:s:94573351-94573735_94573393-94575943,94573393,94575943,NA,NA,chr4:94573393-94575943,source,5
dox_025,PDLIM5,ENSG00000163110.15,ENSG00000163110.15:t:94575943-94576034,0.1018,0.026,2,2,0,chr4,+,ENSG00000163110.15:t:94575943-94576034_94573393-94575943,94573393,94575943,94575939,94575942,chr4:94573393-94575943,target,4
dox_025,ABRAXAS1,ENSG00000163322.14,ENSG00000163322.14:s:83482154-83482244,0.162,0.0707,3,4,1,chr4,-,ENSG00000163322.14:s:83482154-83482244_83481124-83482154,83481124,83482154,NA,NA,chr4:83481124-83482154,source,4
dox_025,NBEAL2,ENSG00000160796.18,ENSG00000160796.18:s:46991840-46991946,0.0451,0.0262,2,3,0,chr3,+,ENSG00000160796.18:s:46991840-46991946_46991946-46992475,46991946,46992475,NA,NA,chr3:46991946-46992475,source,5
dox_025,LRRC14,ENSG00000160959.8,ENSG00000160959.8:t:144524110-144525172,0.055,0.0235,4,4,1,chr8,+,ENSG00000160959.8:t:144524110-144525172_144523683-144524110,144523683,144524110,144524106,144524109,chr8:144523683-144524110,target,5
dox_025,PPP1R16A,ENSG00000160972.10,ENSG00000160972.10:t:144490030-144490212,0.0683,0.0219,5,5,1,chr8,+,ENSG00000160972.10:t:144490030-144490212_144489164-144490034,144489164,144490034,NA,NA,chr8:144489164-144490034,target,5
dox_025,MRNIP,ENSG00000161010.15,ENSG00000161010.15:s:179853283-179853437,0.0749,0.0366,6,6,0,chr5,-,ENSG00000161010.15:s:179853283-179853437_179842064-179853378,179842064,179853378,NA,NA,chr5:179842064-179853378,source,5
dox_025,FUBP1,ENSG00000162613.17,ENSG00000162613.17:t:77946482-77946576,0.0842,0.027,3,3,0,chr1,-,ENSG00000162613.17:t:77946482-77946576_77946576-77947453,77946576,77947453,77946577,77947452,chr1:77946576-77947453,target,5
dox_025,FUBP1,ENSG00000162613.17,ENSG00000162613.17:t:77947453-77948333,0.0211,0.0142,3,2,0,chr1,-,ENSG00000162613.17:t:77947453-77948333_77947552-77949155,77947552,77949155,77948334,77948404,chr1:77947552-77949155,target,5
dox_025,MON1A,ENSG00000164077.14,ENSG00000164077.14:t:49910119-49910884,0.1373,0.0408,2,3,0,chr3,-,ENSG00000164077.14:t:49910119-49910884_49910884-49913220,49910884,49913220,NA,NA,chr3:49910884-49913220,target,2
dox_025,KIF26B,ENSG00000162849.16,ENSG00000162849.16:t:245540767-245540950,0.0421,0.0305,2,3,0,chr1,+,ENSG00000162849.16:t:245540767-245540950_245511128-245540767,245511128,245540767,NA,NA,chr1:245511128-245540767,target,5
dox_025,CNST,ENSG00000162852.14,ENSG00000162852.14:s:246634473-246634587,0.1492,0.0311,2,3,1,chr1,+,ENSG00000162852.14:s:246634473-246634587_246634587-246647139,246634587,246647139,NA,NA,chr1:246634587-246647139,source,2
dox_025,DAGLB,ENSG00000164535.15,ENSG00000164535.15:s:6445953-6446104,0.0208,0.0174,3,4,0,chr7,-,ENSG00000164535.15:s:6445953-6446104_6445848-6445953,6445848,6445953,NA,NA,chr7:6445848-6445953,source,5
dox_025,PSMD6,ENSG00000163636.11,ENSG00000163636.11:s:64023051-64023494,0.1064,0.0181,5,3,0,chr3,-,ENSG00000163636.11:s:64023051-64023494_64022801-64023275,64022801,64023275,NA,NA,chr3:64022801-64023275,source,2
dox_025,ADCY1,ENSG00000164742.16,ENSG00000164742.16:s:45622632-45622743,0.5279,0.0569,2,3,1,chr7,+,ENSG00000164742.16:s:45622632-45622743_45622743-45625299,45622743,45625299,NA,NA,chr7:45622743-45625299,source,2
dox_025,ADCY1,ENSG00000164742.16,ENSG00000164742.16:t:45648670-45648797,0.2543,0.0414,5,5,1,chr7,+,ENSG00000164742.16:t:45648670-45648797_45625377-45648670,45625377,45648670,NA,NA,chr7:45625377-45648670,target,2
dox_025,SMIM14,ENSG00000163683.12,ENSG00000163683.12:s:39549367-39549812,0.0428,0.0403,3,2,0,chr4,-,ENSG00000163683.12:s:39549367-39549812_39548135-39549505,39548135,39549505,39548136,39549366,chr4:39548135-39549505,source,5
dox_025,INTS8,ENSG00000164941.14,ENSG00000164941.14:s:94836524-94836631,0.0532,0.0216,3,3,1,chr8,+,ENSG00000164941.14:s:94836524-94836631_94836631-94841491,94836631,94841491,NA,NA,chr8:94836631-94841491,source,5
dox_025,KDM1B,ENSG00000165097.16,ENSG00000165097.16:s:18213656-18213781,0.133,0.0392,4,3,1,chr6,+,ENSG00000165097.16:s:18213656-18213781_18213782-18214505,18213782,18214505,18213782,18214505,chr6:18213782-18214505,source,4
dox_025,KDM1B,ENSG00000165097.16,ENSG00000165097.16:t:18215007-18215129,0.1374,0.0395,4,4,1,chr6,+,ENSG00000165097.16:t:18215007-18215129_18214679-18215006,18214679,18215006,18214679,18215006,chr6:18214679-18215006,target,4
dox_025,GAPVD1,ENSG00000165219.22,ENSG00000165219.22:t:125268936-125269054,0.1234,0.048,2,3,0,chr9,+,ENSG00000165219.22:t:125268936-125269054_125263700-125268936,125263700,125268936,NA,NA,chr9:125263700-125268936,target,3
dox_025,TRMT10B,ENSG00000165275.10,ENSG00000165275.10:s:37763629-37763865,0.148,0.0441,6,3,0,chr9,+,ENSG00000165275.10:s:37763629-37763865_37763865-37768076,37763865,37768076,37763866,37768075,chr9:37763865-37768076,source,1
dox_025,TRMT10B,ENSG00000165275.10,ENSG00000165275.10:t:37768076-37768228,0.1382,0.0413,7,5,0,chr9,+,ENSG00000165275.10:t:37768076-37768228_37763865-37768076,37763865,37768076,37763866,37768075,chr9:37763865-37768076,target,1
dox_025,SMCO4,ENSG00000166002.7,ENSG00000166002.7:t:93478472-93479284,0.027,0.0175,4,4,1,chr11,-,ENSG00000166002.7:t:93478472-93479284_93479269-93479372,93479269,93479372,NA,NA,chr11:93479269-93479372,target,5
dox_025,TRA2A,ENSG00000164548.11,ENSG00000164548.11:t:23521707-23521840,0.0997,0.019,7,5,0,chr7,-,ENSG00000164548.11:t:23521707-23521840_23521840-23522121,23521840,23522121,23521841,23522120,chr7:23521840-23522121,target,5
dox_025,DENND2B,ENSG00000166444.19,ENSG00000166444.19:s:8811247-8811341,0.0463,0.0194,9,7,1,chr11,-,ENSG00000166444.19:s:8811247-8811341_8776402-8811247,8776402,8811247,NA,NA,chr11:8776402-8811247,source,5
dox_025,DENND2B,ENSG00000166444.19,ENSG00000166444.19:t:8750621-8750725,0.2607,0.0361,12,12,0,chr11,-,ENSG00000166444.19:t:8750621-8750725_8750725-8776192,8750725,8776192,NA,NA,chr11:8750725-8776192,target,3
dox_025,ANKS6,ENSG00000165138.18,ENSG00000165138.18:t:98731329-98732553,0.0215,0.0163,4,3,0,chr9,-,ENSG00000165138.18:t:98731329-98732553_98732553-98736527,98732553,98736527,98732554,98736495,chr9:98732553-98736527,target,5
dox_025,AP1G1,ENSG00000166747.13,ENSG00000166747.13:s:71808763-71808834,0.1468,0.0372,3,4,0,chr16,-,ENSG00000166747.13:s:71808763-71808834_71808150-71808763,71808150,71808763,NA,NA,chr16:71808150-71808763,source,4
dox_025,STX3,ENSG00000166900.17,ENSG00000166900.17:s:59793380-59793514,0.0206,0.0144,5,4,1,chr11,+,ENSG00000166900.17:s:59793380-59793514_59793514-59795415,59793514,59795415,59793515,59795371,chr11:59793514-59795415,source,5
dox_025,STX3,ENSG00000166900.17,ENSG00000166900.17:t:59795372-59795482,0.0224,0.0169,4,3,1,chr11,+,ENSG00000166900.17:t:59795372-59795482_59794611-59795372,59794611,59795372,59793515,59795371,chr11:59794611-59795372,target,5
dox_025,STX3,ENSG00000166900.17,ENSG00000166900.17:t:59795372-59795482,0.0222,0.0155,4,3,1,chr11,+,ENSG00000166900.17:t:59795372-59795482_59793514-59795415,59793514,59795415,59793515,59795371,chr11:59793514-59795415,target,5
dox_025,ACSF2,ENSG00000167107.13,ENSG00000167107.13:s:50461633-50461686,0.3963,0.0625,2,3,1,chr17,+,ENSG00000167107.13:s:50461633-50461686_50461686-50461820,50461686,50461820,NA,NA,chr17:50461686-50461820,source,2
dox_025,ACSF2,ENSG00000167107.13,ENSG00000167107.13:t:50462184-50462317,0.4812,0.058,2,3,1,chr17,+,ENSG00000167107.13:t:50462184-50462317_50461885-50462184,50461885,50462184,NA,NA,chr17:50461885-50462184,target,2
dox_025,GPT2,ENSG00000166123.14,ENSG00000166123.14:s:46900682-46900883,0.1815,0.0308,3,2,1,chr16,+,ENSG00000166123.14:s:46900682-46900883_46900883-46906842,46900883,46906842,46900884,46906841,chr16:46900883-46906842,source,2
dox_025,GATAD2A,ENSG00000167491.18,ENSG00000167491.18:s:19405675-19406019,0.1075,0.0259,4,4,0,chr19,+,ENSG00000167491.18:s:19405675-19406019_19406019-19436131,19406019,19436131,NA,NA,chr19:19406019-19436131,source,4
dox_025,BAG5,ENSG00000166170.11,ENSG00000166170.11:t:103556545-103561192,0.1369,0.0525,3,3,0,chr14,-,ENSG00000166170.11:t:103556545-103561192_103561192-103562100,103561192,103562100,NA,NA,chr14:103561192-103562100,target,1
dox_025,SAC3D1,ENSG00000168061.17,ENSG00000168061.17:t:65044225-65044828,0.0993,0.0291,4,4,1,chr11,+,ENSG00000168061.17:t:65044225-65044828_65041106-65044225,65041106,65044225,NA,NA,chr11:65041106-65044225,target,5
dox_025,ATG4B,ENSG00000168397.17,ENSG00000168397.17:s:241668259-241668860,0.1337,0.0359,3,3,1,chr2,+,ENSG00000168397.17:s:241668259-241668860_241668685-241668875,241668685,241668875,241668861,241668874,chr2:241668685-241668875,source,3
dox_025,ATG4B,ENSG00000168397.17,ENSG00000168397.17:t:241670561-241670782,0.3703,0.0528,4,4,1,chr2,+,ENSG00000168397.17:t:241670561-241670782_241668985-241670726,241668985,241670726,241669863,241670560,chr2:241668985-241670726,target,2
dox_025,ISLR2,ENSG00000167178.16,ENSG00000167178.16:t:74131081-74131316,0.0549,0.0152,5,5,1,chr15,+,ENSG00000167178.16:t:74131081-74131316_74130665-74131207,74130665,74131207,NA,NA,chr15:74130665-74131207,target,5
dox_025,DNAJC21,ENSG00000168724.17,ENSG00000168724.17:t:34950170-34950342,0.1353,0.0271,2,3,0,chr5,+,ENSG00000168724.17:t:34950170-34950342_34949677-34950170,34949677,34950170,NA,NA,chr5:34949677-34950170,target,1
dox_025,CORO6,ENSG00000167549.19,ENSG00000167549.19:s:29617478-29617619,0.043,0.0204,3,3,0,chr17,-,ENSG00000167549.19:s:29617478-29617619_29617340-29617478,29617340,29617478,29617341,29617477,chr17:29617340-29617478,source,5
dox_025,CORO6,ENSG00000167549.19,ENSG00000167549.19:t:29617242-29617340,0.0408,0.0197,4,4,0,chr17,-,ENSG00000167549.19:t:29617242-29617340_29617340-29617478,29617340,29617478,29617341,29617477,chr17:29617340-29617478,target,5
dox_025,ZNF608,ENSG00000168916.16,ENSG00000168916.16:s:124748533-124748807,0.2638,0.0555,4,4,1,chr5,-,ENSG00000168916.16:s:124748533-124748807_124746283-124748533,124746283,124748533,124746640,124748532,chr5:124746283-124748533,source,2
dox_025,HNRNPH1,ENSG00000169045.17,ENSG00000169045.17:s:179633892-179634440,0.1758,0.0659,2,3,1,chr5,-,ENSG00000169045.17:s:179633892-179634440_179621397-179634065,179621397,179634065,NA,NA,chr5:179621397-179634065,source,4
dox_025,HDGFL2,ENSG00000167674.15,ENSG00000167674.15:s:4491764-4491835,0.3956,0.0243,5,3,1,chr19,+,ENSG00000167674.15:s:4491764-4491835_4491835-4492015,4491835,4492015,4491836,4492014,chr19:4491835-4492015,source,2
dox_025,HDGFL2,ENSG00000167674.15,ENSG00000167674.15:t:4493703-4493862,0.4092,0.026,5,3,1,chr19,+,ENSG00000167674.15:t:4493703-4493862_4492152-4493703,4492152,4493703,4492153,4493702,chr19:4492152-4493703,target,2
dox_025,HDGFL2,ENSG00000167674.15,ENSG00000167674.15:t:4493703-4493862,0.0622,0.0141,5,3,1,chr19,+,ENSG00000167674.15:t:4493703-4493862_4492152-4493706,4492152,4493706,4492153,4493702,chr19:4492152-4493706,target,5
dox_025,CTD-2369P2.10,ENSG00000167807.15,ENSG00000167807.15:s:10310853-10310940,0.0958,0.0236,2,2,0,chr19,-,ENSG00000167807.15:s:10310853-10310940_10310605-10310853,10310605,10310853,NA,NA,chr19:10310605-10310853,source,1
dox_025,MGAT5B,ENSG00000167889.13,ENSG00000167889.13:t:76937988-76938143,0.4954,0.0835,5,6,1,chr17,+,ENSG00000167889.13:t:76937988-76938143_76937368-76937988,76937368,76937988,NA,NA,chr17:76937368-76937988,target,2
dox_025,ATF5,ENSG00000169136.12,ENSG00000169136.12:s:49930732-49931229,0.1368,0.0504,3,2,1,chr19,+,ENSG00000169136.12:s:49930732-49931229_49931230-49932421,49931230,49932421,49931230,49932421,chr19:49931230-49932421,source,2
dox_025,SETD5,ENSG00000168137.19,ENSG00000168137.19:s:9468519-9468615,0.4931,0.0377,6,4,1,chr3,+,ENSG00000168137.19:s:9468519-9468615_9468615-9470459,9468615,9470459,9468616,9469767,chr3:9468615-9470459,source,2
dox_025,SETD5,ENSG00000168137.19,ENSG00000168137.19:t:9470459-9470929,0.2613,0.0293,5,4,1,chr3,+,ENSG00000168137.19:t:9470459-9470929_9468615-9470459,9468615,9470459,9469891,9470458,chr3:9468615-9470459,target,2
dox_025,CHD3,ENSG00000170004.18,ENSG00000170004.18:t:7889664-7889776,0.0825,0.0252,5,6,0,chr17,+,ENSG00000170004.18:t:7889664-7889776_7887843-7889664,7887843,7889664,NA,NA,chr17:7887843-7889664,target,5
dox_025,AKAP13,ENSG00000170776.22,ENSG00000170776.22:t:85521428-85521575,0.1934,0.0539,2,3,1,chr15,+,ENSG00000170776.22:t:85521428-85521575_85496974-85521428,85496974,85521428,NA,NA,chr15:85496974-85521428,target,2
dox_025,GPS1,ENSG00000169727.12,ENSG00000169727.12:t:82052233-82052459,0.085,0.0511,5,3,0,chr17,+,ENSG00000169727.12:t:82052233-82052459_82051964-82052378,82051964,82052378,NA,NA,chr17:82051964-82052378,target,5
dox_025,TRAPPC12,ENSG00000171853.16,ENSG00000171853.16:s:3401777-3401893,0.0118,0.0105,4,5,0,chr2,+,ENSG00000171853.16:s:3401777-3401893_3401893-3421700,3401893,3421700,NA,NA,chr2:3401893-3421700,source,5
dox_025,TRAPPC12,ENSG00000171853.16,ENSG00000171853.16:t:3421881-3422256,0.0242,0.018,2,3,0,chr2,+,ENSG00000171853.16:t:3421881-3422256_3421786-3421881,3421786,3421881,NA,NA,chr2:3421786-3421881,target,5
dox_025,TRAPPC12,ENSG00000171853.16,ENSG00000171853.16:t:3459931-3460336,0.5418,0.0708,3,4,1,chr2,+,ENSG00000171853.16:t:3459931-3460336_3458515-3460263,3458515,3460263,NA,NA,chr2:3458515-3460263,target,2
dox_025,TRAPPC12,ENSG00000171853.16,ENSG00000171853.16:t:3478714-3478933,0.0603,0.0224,5,4,1,chr2,+,ENSG00000171853.16:t:3478714-3478933_3478102-3478713,3478102,3478713,3478102,3478713,chr2:3478102-3478713,target,5
dox_025,CHRNB1,ENSG00000170175.11,ENSG00000170175.11:s:7446069-7446113,0.1494,0.0484,2,3,0,chr17,+,ENSG00000170175.11:s:7446069-7446113_7446113-7446398,7446113,7446398,NA,NA,chr17:7446113-7446398,source,3
dox_025,ALG14,ENSG00000172339.10,ENSG00000172339.10:s:95027129-95027260,0.0291,0.0173,3,4,0,chr1,-,ENSG00000172339.10:s:95027129-95027260_94983633-95027129,94983633,95027129,NA,NA,chr1:94983633-95027129,source,5
dox_025,TMCC1,ENSG00000172765.18,ENSG00000172765.18:s:129880309-129880562,0.0184,0.0178,6,7,1,chr3,-,ENSG00000172765.18:s:129880309-129880562_129839060-129880309,129839060,129880309,NA,NA,chr3:129839060-129880309,source,5
dox_025,GXYLT2,ENSG00000172986.13,ENSG00000172986.13:s:72955215-72955349,0.0488,0.0352,3,3,1,chr3,+,ENSG00000172986.13:s:72955215-72955349_72955349-72957234,72955349,72957234,NA,NA,chr3:72955349-72957234,source,5
dox_025,GXYLT2,ENSG00000172986.13,ENSG00000172986.13:t:72957229-72957352,0.0378,0.0289,4,3,1,chr3,+,ENSG00000172986.13:t:72957229-72957352_72955349-72957234,72955349,72957234,NA,NA,chr3:72955349-72957234,target,5
dox_025,AHSA2P,ENSG00000173209.23,ENSG00000173209.23:s:61185502-61185746,0.0185,0.0178,3,4,0,chr2,+,ENSG00000173209.23:s:61185502-61185746_61185618-61185980,61185618,61185980,NA,NA,chr2:61185618-61185980,source,5
dox_025,FBXL14,ENSG00000171823.7,ENSG00000171823.7:s:1592868-1594581,0.0381,0.0257,5,3,0,chr12,-,ENSG00000171823.7:s:1592868-1594581_1566810-1592873,1566810,1592873,1587537,1592867,chr12:1566810-1592873,source,5
dox_025,NMNAT1,ENSG00000173614.14,ENSG00000173614.14:s:9943428-9943515,0.2783,0.0714,2,3,1,chr1,+,ENSG00000173614.14:s:9943428-9943515_9943515-9949638,9943515,9949638,NA,NA,chr1:9943515-9949638,source,4
dox_025,SLC19A1,ENSG00000173638.19,ENSG00000173638.19:s:45525817-45525958,0.014,0.0071,5,6,1,chr21,-,ENSG00000173638.19:s:45525817-45525958_45511223-45525817,45511223,45525817,NA,NA,chr21:45511223-45525817,source,5
dox_025,SYNPO,ENSG00000171992.13,ENSG00000171992.13:t:150647944-150654232,0.1016,0.0212,7,6,1,chr5,+,ENSG00000171992.13:t:150647944-150654232_150624907-150647944,150624907,150647944,NA,NA,chr5:150624907-150647944,target,3
dox_025,NADSYN1,ENSG00000172890.13,ENSG00000172890.13:s:71498352-71500035,0.1205,0.0393,3,2,1,chr11,+,ENSG00000172890.13:s:71498352-71500035_71500036-71501301,71500036,71501301,71500036,71501301,chr11:71500036-71501301,source,4
dox_025,ZNF266,ENSG00000174652.20,ENSG00000174652.20:s:9419217-9419299,0.0508,0.0276,4,4,1,chr19,-,ENSG00000174652.20:s:9419217-9419299_9419143-9419217,9419143,9419217,NA,NA,chr19:9419143-9419217,source,5
dox_025,ZNF266,ENSG00000174652.20,ENSG00000174652.20:s:9419217-9419299,0.0968,0.0369,4,4,1,chr19,-,ENSG00000174652.20:s:9419217-9419299_9418895-9419217,9418895,9419217,NA,NA,chr19:9418895-9419217,source,3
dox_025,ENDOV,ENSG00000173818.17,ENSG00000173818.17:s:80429773-80429842,0.1087,0.0272,4,3,0,chr17,+,ENSG00000173818.17:s:80429773-80429842_80429831-80436133,80429831,80436133,80429843,80430034,chr17:80429831-80436133,source,2
dox_025,MGA,ENSG00000174197.17,ENSG00000174197.17:s:41660397-41661057,0.0455,0.0226,4,3,1,chr15,+,ENSG00000174197.17:s:41660397-41661057_41660873-41668828,41660873,41668828,NA,NA,chr15:41660873-41668828,source,5
dox_025,MGA,ENSG00000174197.17,ENSG00000174197.17:t:41668828-41669958,0.0514,0.0245,5,4,1,chr15,+,ENSG00000174197.17:t:41668828-41669958_41660873-41668828,41660873,41668828,NA,NA,chr15:41660873-41668828,target,5
dox_025,PHLDA3,ENSG00000174307.7,ENSG00000174307.7:s:201468341-201468948,0.0402,0.0166,4,3,1,chr1,-,ENSG00000174307.7:s:201468341-201468948_201467583-201468341,201467583,201468341,201467584,201468340,chr1:201467583-201468341,source,5
dox_025,RALGAPA1,ENSG00000174373.17,ENSG00000174373.17:t:35538352-35539690,0.0232,0.0127,6,6,0,chr14,-,ENSG00000174373.17:t:35538352-35539690_35539690-35542027,35539690,35542027,35539691,35541739,chr14:35539690-35542027,target,5
dox_025,ANGEL2,ENSG00000174606.14,ENSG00000174606.14:s:213015149-213015493,0.0196,0.0149,5,3,1,chr1,-,ENSG00000174606.14:s:213015149-213015493_213013418-213015439,213013418,213015439,NA,NA,chr1:213013418-213015439,source,5
