gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox0021_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
SORBS2,ENSG00000154556.18,ENSG00000154556.18:s:185678796-185678822,0.1768;-0.1768,6.728e-01;6.728e-01,1.892e-02;1.892e-02,0.4297;0.5703,0.6541;0.3459,s|1e1.1o2|1e1.2o2,2,2,0;0,chr4,-,185678547-185678796;185678478-185678796,185678423-185678547;185678796-185678822,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A185678822-185678423
SORBS2,ENSG00000154556.18,ENSG00000154556.18:s:185775227-185775276,-0.0093;0.0057;0.0005;-0.0018;-0.0000;-0.0000;0.0318;0.1037;-0.0648;-0.0587,1.843e-02;1.482e-02;8.901e-05;1.358e-03;3.509e-06;3.509e-06;9.378e-02;4.584e-01;3.201e-01;3.007e-01,6.809e-01;6.523e-01;9.766e-01;9.238e-01;9.990e-01;9.990e-01;3.678e-01;5.946e-02;1.347e-01;1.444e-01,0.0339;0.0272;0.0016;0.0161;0.0016;0.0016;0.0277;0.4607;0.1631;0.2335,0.0011;0.0503;0.0119;0.0011;0.0011;0.0011;0.0876;0.6214;0.0834;0.1391,s|1e3.1o1|1e4.1o1|1e5.1o2|1e6.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o2|2e6.1o1,10,7,0;0;0;1;0;0;0;0;0;0,chr4,-,185734154-185775231;185690611-185775231;185684846-185775231;185678822-185775231;185775111-185775227;185757323-185775227;185734154-185775227;185690611-185775227;185684846-185775227;185678822-185775227,185678796-185678822;185684754-185684846;185690562-185690611;185733998-185734154;185757042-185757323;185770979-185775111;185775227-185775276,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A185775276-185678796
NCAM2,ENSG00000154654.15,ENSG00000154654.15:s:21477291-21477471,-0.1053;0.1053,4.939e-01;4.939e-01,6.022e-02;6.022e-02,0.2560;0.7440,0.1038;0.8962,s|1e1.1o1|1e2.1o1,2,3,1;0,chr21,+,21477471-21484455;21477471-21508851,21477291-21477471;21484455-na;21508851-21509055,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A21509055-21477291
OXNAD1,ENSG00000154814.14,ENSG00000154814.14:s:16271659-16271722,-0.1273;0.0003;0.1162,6.522e-01;4.585e-06;5.786e-01,3.655e-02;9.856e-01;4.992e-02,0.2146;0.0083;0.7765,0.0691;0.0185;0.9069,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;1;0,chr3,+,16271722-16272145;16271722-16286324;16271722-16286342,16271659-16271722;16272145-16272321;16286324-16286448,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A16286448-16271659
PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158110825-158110915,0.0563;0.0371;-0.1164,2.179e-01;3.454e-02;6.338e-01,2.162e-01;4.571e-01;3.508e-02,0.0539;0.0187;0.9277,0.1222;0.0688;0.8083,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr7,-,158100856-158110829;158100853-158110829;158081377-158110829,na-158100853;na-158100856;158081298-158081377;158110825-158110915,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A158110915-158081298
PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158133677-158134059,0.0000;0.1293;-0.1296,6.898e-21;6.899e-01;6.918e-01,1.000e+00;2.973e-02;2.938e-02,0.0005;0.3913;0.6082,0.0008;0.5262;0.4730,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr7,-,158132950-158133677;158110915-158133677;158081377-158133677,158081298-158081377;158110825-158110915;158132858-158132950;158133677-158134059,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A158134059-158081298
PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158316819-158316932,0.1220;-0.1220,7.017e-01;7.017e-01,8.281e-03;8.281e-03,0.0012;0.9988,0.1450;0.8550,s|1e1.1o1|1e2.1o1,2,3,1;0,chr7,-,158249647-158316819;158205273-158316819,158205171-158205277;158249607-158249647;158316819-158316932,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A158316932-158205171
TRMT44,ENSG00000155275.19,ENSG00000155275.19:t:8449669-8449888,0.2061;0.0001;-0.1947;-0.0012,7.803e-01;5.412e-05;7.583e-01;4.740e-04,1.060e-02;9.926e-01;1.273e-02;9.401e-01,0.5874;0.0032;0.4018;0.0152,0.8380;0.0053;0.1526;0.0053,t|1e2.1o1|2e1.1o1|2e2.1o1|3e2.1o1,4,3,0;0;0;1,chr4,+,8446590-8449669;8441441-8449698;8446590-8449698;8446590-8449702,8440777-8441441;8446476-8446590;8449669-8449888,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A8449888-8440777
C9orf85,ENSG00000155621.15,ENSG00000155621.15:s:71947006-71947112,0.1641;-0.1635;-0.0000,7.426e-01;7.408e-01;2.342e-07,1.829e-02;1.852e-02;9.995e-01,0.5460;0.4510;0.0032,0.7512;0.2461;0.0025,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;1;0,chr9,+,71947112-71971505;71947112-71982657;71947112-71983017,71947006-71947112;71971505-71971618;71982657-71986054,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A71986054-71947006
C9orf85,ENSG00000155621.15,ENSG00000155621.15:s:71971505-71971618,0.1853;-0.1853,8.405e-01;8.405e-01,9.010e-03;9.010e-03,0.7261;0.2739,0.9189;0.0811,s|1e1.1o1|1e2.1o2,2,3,0;0,chr9,+,71971618-71972692;71971618-71982657,71971505-71971618;71972692-71973457;71982657-71986054,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A71986054-71971505
FMN2,ENSG00000155816.21,ENSG00000155816.21:s:240211091-240211235,0.1577;-0.0255;-0.1027,7.250e-01;1.100e-01;4.759e-01,2.042e-02;3.437e-01;6.353e-02,0.0914;0.1094;0.8023,0.2735;0.0593;0.6626,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr1,+,240211235-240234251;240211235-240239639;240211235-240257945,240211091-240211235;240234251-na;240239639-240241160;240257945-240258032,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A240258032-240211091
RASA2,ENSG00000155903.13,ENSG00000155903.13:s:141586646-141586755,0.0000;0.1068;0.0000;-0.1071,4.401e-08;5.039e-01;4.401e-08;5.052e-01,9.998e-01;5.818e-02;9.998e-01;5.784e-02,0.0020;0.5066;0.0020;0.4895,0.0021;0.6522;0.0021;0.3436,s|1e2.1o1|1e3.2o2|2e1.1o1|2e3.2o2,4,4,0;0;0;1,chr3,+,141586752-141607664;141586752-141607678;141586755-141590130;141586755-141607678,141586646-141586755;141590130-141590141;141607664-141607671;141607674-141607760,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A141607760-141586646
RASA2,ENSG00000155903.13,ENSG00000155903.13:t:141607674-141607760,0.0000;0.1068;-0.1071;0.0000,4.401e-08;5.039e-01;5.052e-01;4.401e-08,9.998e-01;5.818e-02;5.784e-02;9.998e-01,0.0020;0.5066;0.4895;0.0020,0.0021;0.6522;0.3436;0.0021,t|1e3.1o1|2e1.1o2|2e1.2o2|2e2.1o1,4,4,0;0;1;0,chr3,+,141607671-141607674;141586752-141607678;141586755-141607678;141590141-141607678,141586646-141586755;141590130-141590141;141607664-141607671;141607674-141607760,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A141607760-141586646
DRAM2,ENSG00000156171.15,ENSG00000156171.15:s:111120516-111120693,0.0001;0.0037;-0.1153;0.0000;0.0936,4.026e-08;4.763e-03;5.883e-01;6.900e-21;4.730e-01,9.905e-01;6.845e-01;4.997e-02;9.998e-01;8.123e-02,0.0144;0.0551;0.3182;0.0007;0.6070,0.0177;0.0605;0.1964;0.0073;0.7092,s|1e1.2o2|2e1.2o2|3e1.2o2|4e1.1o2|4e1.2o2,5,2,1;1;1;1;0,chr1,-,111119959-111120670;111119959-111120645;111119959-111120532;111119961-111120516;111119959-111120516,111119877-111119961;111120516-111120693,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A111120693-111119877
WHAMM,ENSG00000156232.7,ENSG00000156232.7:s:82813103-82813276,-0.1129;0.1129,5.709e-01;5.709e-01,5.279e-02;5.279e-02,0.1637;0.8363,0.0145;0.9855,s|1e1.1o1|2e1.1o1,2,2,1;0,chr15,+,82813259-82816692;82813276-82816692,82813103-82813276;82816692-82816842,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A82816842-82813103
BACH1,ENSG00000156273.16,ENSG00000156273.16:t:29321221-29321514,0.0000;0.0000;0.0000;-0.0264;0.1634;-0.0559;0.0000;0.0000;-0.0357,1.559e-06;1.559e-06;1.559e-06;1.944e-01;6.779e-01;1.969e-01;1.559e-06;1.559e-06;1.519e-01,9.992e-01;9.992e-01;9.992e-01;2.227e-01;2.188e-02;2.352e-01;9.992e-01;9.992e-01;2.833e-01,0.0014;0.0014;0.0014;0.4911;0.2765;0.0990;0.0014;0.0014;0.1339,0.0015;0.0015;0.0015;0.4486;0.4791;0.0015;0.0015;0.0015;0.0679,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1,9,10,0;0;0;0;0;0;0;0;0,chr21,+,29194260-29321221;29218926-29321221;29270456-29321221;29298953-29321221;29299598-29321221;29299764-29321221;29300175-29321221;29300832-29321221;29305322-29321221,29194071-29194260;29218861-29218926;29270357-29270456;29298922-29298953;29299416-29299598;29299683-29299764;29300133-29300175;29300802-29300832;29305199-29305322;29321221-29321514,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A29321514-29194071
ANKRD9,ENSG00000156381.9,ENSG00000156381.9:t:102508475-102508578,-0.0000;-0.1501;-0.0000;0.1491,6.898e-21;7.333e-01;3.257e-08;7.239e-01,1.000e+00;2.170e-02;9.989e-01;2.285e-02,0.0013;0.5342;0.0068;0.4608,0.0011;0.3589;0.0089;0.6330,t|1e2.2o2|2e1.1o1|2e2.1o2|2e2.2o2,4,3,1;0;0;0,chr14,-,102508578-102508641;102508549-102509529;102508549-102508736;102508549-102508641,102508475-102508578;102508641-102509235;102509529-102509799,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A102509799-102508475
SFXN2,ENSG00000156398.13,ENSG00000156398.13:s:102728431-102728576,-0.1840;0.1842;-0.0000,8.793e-01;8.810e-01;3.051e-10,6.018e-03;5.886e-03;1.000e+00,0.9072;0.0908;0.0021,0.7038;0.2940;0.0020,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr10,+,102728529-102729319;102728529-102729723;102728529-102732859,102728431-102728576;102729319-102729506;102729723-102729808;102732859-102732908,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A102732908-102728431
SFXN2,ENSG00000156398.13,ENSG00000156398.13:t:102729723-102729808,0.1898;-0.1898,8.410e-01;8.410e-01,8.689e-03;8.689e-03,0.1655;0.8345,0.3887;0.6113,t|1e1.1o1|1e2.1o1,2,3,0;0,chr10,+,102728529-102729723;102729394-102729723,102728431-102728576;102729319-102729506;102729723-102729808,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A102729808-102728431
EEF1A1,ENSG00000156508.19,ENSG00000156508.19:s:73520248-73520591,-0.0924;-0.0003;0.1006,4.318e-01;2.021e-04;4.743e-01,8.915e-02;9.838e-01;7.506e-02,0.1421;0.0084;0.8490,0.0230;0.0009;0.9761,s|1e1.1o1|2e1.1o1|i,3,2,0;1;0,chr6,-,73520056-73520362;73520056-73520248;73520215-73520247,73519883-73520056;73520248-73520591,73520215-73520247,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A73520591-73519883
NRG1,ENSG00000157168.20,ENSG00000157168.20:t:32727949-32728623,-0.0009;0.0001;0.1334;0.0001;-0.1226;0.0001,1.096e-04;1.472e-05;5.619e-01;1.472e-05;5.237e-01;1.472e-05,9.584e-01;9.977e-01;3.657e-02;9.977e-01;4.332e-02;9.977e-01,0.0158;0.0012;0.2487;0.0012;0.7326;0.0012,0.0029;0.0029;0.4316;0.0029;0.5564;0.0029,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1,6,6,0;0;0;0;0;0,chr8,+,32605683-32727949;32614564-32727949;32616885-32727949;32648314-32727949;32648384-32727949;32722042-32727949,32605562-32605683;32614375-32614564;32616835-32616885;32646958-32648384;32721753-32722042;32727949-32728623,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A32728623-32605562
NRG1,ENSG00000157168.20,ENSG00000157168.20:t:32742675-32743253,0.0003;-0.1039;0.0966,1.973e-04;4.843e-01;4.471e-01,9.824e-01;7.124e-02;8.301e-02,0.0048;0.9903;0.0048,0.0082;0.8412;0.1509,t|1e1.2o2|1e2.1o1|1e3.1o1,3,4,0;0;0,chr8,+,32648384-32742675;32728078-32742675;32742075-32742675,32646958-32648384;32727949-32728623;32742008-32742075;32742675-32743253,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A32743253-32646958
NRG1,ENSG00000157168.20,ENSG00000157168.20:t:32763748-32774046,0.1034;-0.1034,4.763e-01;4.763e-01,5.931e-02;5.931e-02,0.7187;0.2813,0.8620;0.1380,t|1e1.1o1|1e2.1o1,2,3,0;0,chr8,+,32760406-32763748;32763359-32763748,32760200-32762021;32763218-32763359;32763748-32774046,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A32774046-32760200
LRP8,ENSG00000157193.18,ENSG00000157193.18:s:53250690-53250862,-0.2244;-0.0002;0.2488;-0.0000;-0.0027,9.644e-01;9.376e-08;9.649e-01;6.536e-21;5.796e-03,8.957e-04;9.890e-01;1.074e-03;9.999e-01;6.472e-01,0.4129;0.0202;0.4974;0.0099;0.0576,0.1770;0.0088;0.7511;0.0009;0.0543,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i,5,5,0;0;0;0;1,chr1,-,53249556-53250690;53249440-53250690;53247056-53250690;53245981-53250690;53249557-53250689,53242364-53245981;53246552-53247056;53249380-53249440;53249496-53249556;53250690-53250862,53249557-53250689,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53250862-53242364
LRP8,ENSG00000157193.18,ENSG00000157193.18:s:53272604-53272642,-0.1315;0.0022;0.1092,6.103e-01;1.929e-03;5.143e-01,3.639e-02;8.989e-01;5.720e-02,0.8818;0.0026;0.1157,0.7091;0.0224;0.2615,s|1e1.2o2|1e2.1o1|i,3,3,0;1;0,chr1,-,53271346-53272604;53271153-53272604;53271813-53272603,53271028-53271153;53271227-53271812;53272604-53272642,53271813-53272603,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53272642-53271028
LRP8,ENSG00000157193.18,ENSG00000157193.18:s:53275631-53275753,0.0000;0.1128;-0.1605;-0.0000;-0.0058;0.0000;0.0494,6.536e-21;6.022e-01;8.027e-01;4.851e-08;9.328e-02;6.536e-21;1.861e-01,1.000e+00;4.616e-02;1.337e-02;9.980e-01;3.772e-01;1.000e+00;2.451e-01,0.0006;0.0682;0.3875;0.0102;0.4974;0.0006;0.0404,0.0007;0.1970;0.2187;0.0059;0.4836;0.0007;0.0979,s|1e5.2o2|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2|2e4.1o1|i,7,6,0;1;0;0;0;0;0,chr1,-,53266647-53275655;53274820-53275631;53272642-53275631;53271415-53275631;53271346-53275631;53271153-53275631;53274821-53275630,53266473-53268598;53271028-53271153;53271227-53271812;53272604-53272642;53274483-53274820;53275631-53275753,53274821-53275630,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53275753-53266473
LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53242364-53245981,-0.0003;0.0415;0.0755;0.0032;-0.1511,2.949e-06;1.135e-01;2.964e-01;6.671e-04;7.823e-01,9.841e-01;3.305e-01;1.680e-01;8.733e-01;1.514e-02,0.0164;0.0290;0.0148;0.0009;0.9382,0.0011;0.0854;0.1049;0.0266;0.7834,t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|i,5,3,0;0;0;0;0,chr1,-,53245981-53250690;53245981-53246956;53245981-53246924;53245981-53246918;53245982-53246551,53242364-53245981;53246552-53247056;53250690-53250862,53245982-53246551,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53250862-53242364
LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53246552-53247056,0.2735;-0.2795;0.0001;-0.0006,9.808e-01;9.871e-01;1.363e-07;6.247e-04,3.766e-04;1.975e-04;9.958e-01;7.506e-01,0.5011;0.4517;0.0058;0.0410,0.7797;0.1736;0.0140;0.0380,t|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;0;0;1,chr1,-,53247056-53250690;53247056-53249380;53247056-53248463;53247057-53248462,53246552-53247056;53248463-53248591;53249380-53249440;53250690-53250862,53247057-53248462,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53250862-53246552
LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53271227-53271812,-0.0000;-0.0024;-0.0024;0.0761;0.1093;0.0001;-0.1880;0.0152,1.624e-08;6.214e-05;4.210e-05;3.872e-01;5.771e-01;6.675e-07;8.816e-01;3.286e-02,9.990e-01;8.916e-01;9.024e-01;1.097e-01;4.774e-02;9.948e-01;6.204e-03;5.389e-01,0.0081;0.0357;0.0335;0.4104;0.0137;0.0060;0.4317;0.0556,0.0062;0.0124;0.0007;0.5178;0.1378;0.0116;0.2242;0.0813,t|1e3.2o2|2e1.1o1|2e2.1o1|2e3.2o2|2e4.1o2|2e4.2o2|2e5.1o1|i,8,6,0;0;0;0;1;1;0;0,chr1,-,53271415-53275631;53271346-53289567;53271346-53280587;53271346-53275631;53271346-53274643;53271346-53274483;53271346-53272604;53271813-53272603,53271227-53271812;53272604-53272642;53274483-53274820;53275631-53275753;53280587-53280715;53289332-53289689,53271813-53272603,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53289689-53271227
LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53272604-53272642,-0.2004;0.2004,7.986e-01;7.986e-01,1.000e-02;1.000e-02,0.9023;0.0977,0.6778;0.3222,t|1e1.2o2|i,2,2,0;0,chr1,-,53272642-53275631;53272643-53274482,53272604-53272642;53275631-53275753,53272643-53274482,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53275753-53272604
AASDH,ENSG00000157426.14,ENSG00000157426.14:s:56345127-56345290,-0.3358;0.3358,9.717e-01;9.717e-01,5.698e-04;5.698e-04,0.9834;0.0166,0.6077;0.3923,s|1e1.1o1|1e2.1o1,2,3,0;1,chr4,-,56343684-56345127;56342966-56345127,56342835-56342966;56343562-56343684;56345127-56345290,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A56345290-56342835
AASDH,ENSG00000157426.14,ENSG00000157426.14:t:56342835-56342966,0.1624;-0.1624,8.244e-01;8.244e-01,1.030e-02;1.030e-02,0.0055;0.9945,0.1964;0.8036,t|1e1.1o1|1e2.1o1,2,3,1;0,chr4,-,56342966-56345127;56342966-56343562,56342835-56342966;56343562-56343684;56345127-56345290,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A56345290-56342835
RNF111,ENSG00000157450.16,ENSG00000157450.16:s:59066764-59067083,-0.1092;0.1092,5.722e-01;5.722e-01,5.389e-02;5.389e-02,0.7067;0.2933,0.5855;0.4145,s|1e1.1o2|1e1.2o2,2,2,0;1,chr15,+,59067083-59075954;59067083-59075957,59066764-59067083;59075954-59076215,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A59076215-59066764
FAM81A,ENSG00000157470.12,ENSG00000157470.12:s:59458550-59458646,0.1002;-0.1002,4.801e-01;4.801e-01,7.585e-02;7.585e-02,0.0101;0.9899,0.1489;0.8511,s|1e1.1o1|2e1.1o1,2,2,0;0,chr15,+,59458617-59459933;59458646-59459933,59458550-59458646;59459933-59460640,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A59460640-59458550
AP3S2,ENSG00000157823.17,ENSG00000157823.17:t:89877306-89877424,0.1430;-0.1430,6.350e-01;6.350e-01,3.026e-02;3.026e-02,0.7492;0.2508,0.9213;0.0787,t|1e1.1o1|1e2.1o1,2,3,0;0,chr15,-,89877424-89888521;89877424-89878265,89877306-89877424;89878265-89878300;89888521-89888653,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A89888653-89877306
NCK1,ENSG00000158092.7,ENSG00000158092.7:s:136862208-136862353,0.0114;0.0730;0.0000;0.0000;-0.1128,1.360e-02;3.582e-01;2.808e-08;2.808e-08;5.535e-01,6.676e-01;1.204e-01;9.999e-01;9.999e-01;5.439e-02,0.0082;0.6657;0.0014;0.0014;0.3254,0.0453;0.7642;0.0017;0.0017;0.1879,s|1e1.1o1|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1,5,4,0;0;0;0;0,chr3,+,136862319-136867431;136862319-136927984;136862353-136867431;136862353-136889079;136862353-136927984,136862208-136862353;136867431-136867525;136889079-136889301;136927984-136928724,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A136928724-136862208
NCK1,ENSG00000158092.7,ENSG00000158092.7:t:136927984-136928724,0.0328;-0.1146;0.0086;0.0492,1.687e-01;5.747e-01;2.656e-02;1.694e-01,2.612e-01;5.187e-02;5.692e-01;2.592e-01,0.5967;0.2968;0.0743;0.0336,0.6559;0.1597;0.0933;0.1018,t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr3,+,136862319-136927984;136862353-136927984;136867525-136927984;136889301-136927984,136862208-136862353;136867431-136867525;136889079-136889301;136927984-136928724,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A136928724-136862208
EYA3,ENSG00000158161.16,ENSG00000158161.16:s:28088524-28088637,-0.1045;0.1400;-0.0033,5.320e-01;7.453e-01;2.146e-04,6.329e-02;2.029e-02;8.841e-01,0.1829;0.7841;0.0322,0.0767;0.9217;0.0016,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;1,chr1,-,28080451-28088524;28058094-28088524;28048426-28088524,28048383-28048426;28057994-28058094;28080332-28080451;28088524-28088637,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A28088637-28048383
PRCD,ENSG00000214140.11,ENSG00000214140.11:t:76540471-76540573,-0.0000;-0.1099;0.0803;0.0200,1.121e-07;5.004e-01;3.993e-01;7.816e-02,9.997e-01;5.511e-02;9.605e-02;4.100e-01,0.0023;0.7016;0.2352;0.0746,0.0022;0.5343;0.3532;0.1062,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr17,+,76527833-76540505;76537945-76540505;76538507-76540505;76540215-76540505,na-76537945;76527586-76527833;76538064-76538507;76540029-76540215;76540471-76540573,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A76540573-76527586
PRCD,ENSG00000214140.11,ENSG00000214140.11:t:76543029-76543387,0.1729;-0.0211;-0.1091;-0.0001,7.026e-01;6.231e-02;4.794e-01;6.711e-05,1.849e-02;4.592e-01;5.471e-02;9.920e-01,0.2049;0.0674;0.7267;0.0056,0.4183;0.0137;0.5640;0.0030,t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.2o2,4,3,0;1;0;0,chr17,+,76540573-76543029;76542629-76543029;76542633-76543029;76542633-76543034,76540471-76540573;76542553-76542633;76543029-76543387,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A76543387-76540471
PDPR2P,ENSG00000214331.8,ENSG00000214331.8:t:74348867-74349015,0.1509;0.0708;-0.2605,7.981e-01;3.455e-01;8.939e-01,1.244e-02;1.128e-01;3.587e-03,0.0035;0.2853;0.7115,0.1832;0.4030;0.4187,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr16,-,74349015-74352040;74349015-74350617;74349015-74349742,74348867-74349015;74349742-74349859;74350617-74350738;74352040-74352203,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A74352203-74348867
SOGA3,ENSG00000214338.10,ENSG00000214338.10:t:127472794-127473391,-0.0064;-0.2230;-0.0000;0.2467,5.212e-07;9.884e-01;6.536e-21;9.980e-01,7.454e-01;2.570e-04;1.000e+00;5.164e-06,0.0477;0.4635;0.0163;0.4737,0.0388;0.2433;0.0034;0.7191,t|1e1.1o2|1e1.2o2|1e2.1o1|i,4,3,0;0;1;1,chr6,-,127473391-127475302;127473391-127475293;127473391-127473933;127473392-127475292,127472794-127473391;127473933-na;127475293-127476468,127473392-127475292,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A127476468-127472794
LRRC37A4P,ENSG00000214425.8,ENSG00000214425.8:s:45539163-45539243,-0.2106;0.2106,8.055e-01;8.055e-01,9.145e-03;9.145e-03,0.8783;0.1217,0.6416;0.3584,s|1e1.1o1|1e2.1o2,2,3,0;1,chr17,-,45521425-45539163;45519518-45539163,45518636-45519518;45521307-45521425;45539163-45539243,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A45539243-45518636
EML6,ENSG00000214595.12,ENSG00000214595.12:s:54725012-54725258,-0.2320;-0.0020;0.0276;0.1875;-0.0000,8.429e-01;5.853e-04;4.646e-02;7.457e-01;4.087e-07,6.782e-03;9.221e-01;4.657e-01;1.389e-02;9.996e-01,0.3660;0.0228;0.0021;0.6152;0.0021,0.0926;0.0015;0.0660;0.8392;0.0015,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,1;1;1;0;1,chr2,+,54725258-54725598;54725258-54754162;54725258-54793289;54725258-54813232;54725258-54816787,54725012-54725258;54725598-na;54754162-54754359;54793289-54793365;54813232-54813391;54816787-54816885,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A54816885-54725012
EML6,ENSG00000214595.12,ENSG00000214595.12:s:54829342-54829477,0.1088;-0.0941;-0.0007,5.411e-01;4.409e-01;2.353e-04,6.223e-02;9.465e-02;9.553e-01,0.8552;0.1251;0.0165,0.9867;0.0026;0.0106,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr2,+,54829477-54844047;54829477-54847486;54829477-54849962,54829342-54829477;54844047-54844248;54847486-54847623;54849962-54850218,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A54850218-54829342
