# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox00125.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox00125.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox00125": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox00125_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
RFESD	ENSG00000175449.14	ENSG00000175449.14:s:95654061-95654236	-0.2441;0.2441	7.871e-01;7.871e-01	7.586e-03;7.586e-03	0.8429;0.1571	0.5627;0.4373	s|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	95654236-95654333;95654236-95656046	95654061-95654236;95654333-95654367;95656046-95657140		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A95657140-95654061
RFESD	ENSG00000175449.14	ENSG00000175449.14:t:95654061-95654236	-0.1281;0.1281	5.338e-01;5.338e-01	3.817e-02;3.817e-02	0.7121;0.2879	0.4938;0.5063	t|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	95652331-95654061;95653214-95654061	95652137-95652863;95653117-95653214;95654061-95654236		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A95654236-95652137
RFESD	ENSG00000175449.14	ENSG00000175449.14:t:95656046-95657140	0.2573;-0.2573	8.975e-01;8.975e-01	3.330e-03;3.330e-03	0.1048;0.8952	0.3680;0.6320	t|1e1.1o1|1e2.1o1	2	3	0;0	chr5	+	95654236-95656046;95654367-95656046	95654061-95654236;95654333-95654367;95656046-95657140		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A95657140-95654061
AURKAIP1	ENSG00000175756.13	ENSG00000175756.13:s:1374997-1375144	0.0385;-0.1036;0.0000;0.0349	4.850e-02;5.371e-01;6.310e-21;1.049e-01	4.316e-01;6.456e-02;9.991e-01;3.461e-01	0.0628;0.7095;0.0169;0.2119	0.1170;0.5872;0.0243;0.2673	s|1e1.1o1|2e1.1o1|2e2.2o3|i	4	3	0;0;1;0	chr1	-	1374790-1375075;1374790-1374997;1374445-1374997;1374791-1374996	1374000-1374590;1374705-1374790;1374997-1375144	1374791-1374996	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A1375144-1374000
LRRC37A3	ENSG00000176809.11	ENSG00000176809.11:s:64892529-64892600	0.1068;-0.1068	4.819e-01;4.819e-01	4.815e-02;4.815e-02	0.5780;0.4220	0.7154;0.2846	s|1e1.1o1|1e2.1o1	2	3	0;0	chr17	-	64889752-64892529;64869166-64892529	64869095-64869166;64889681-64889752;64892529-64892600		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A64892600-64869095
VSIG10	ENSG00000176834.14	ENSG00000176834.14:s:118102839-118103176	-0.2050;0.2020;0.0001	8.107e-01;7.953e-01;2.640e-04	8.792e-03;9.732e-03;9.755e-01	0.3114;0.6824;0.0069	0.0583;0.9333;0.0084	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr12	-	118102267-118102989;118095814-118102989;118095678-118102989	118095533-118095814;118101605-118102267;118102839-118103176		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118103176-118095533
VSIG10	ENSG00000176834.14	ENSG00000176834.14:s:118103593-118104011	0.0000;0.2510;-0.2512	8.499e-08;9.378e-01;9.379e-01	9.997e-01;1.891e-03;1.882e-03	0.0027;0.3302;0.6668	0.0028;0.6036;0.3937	s|1e1.1o2|1e1.2o2|1e2.1o2	3	3	0;0;0	chr12	-	118103176-118103593;118103170-118103593;118095814-118103593	118095533-118095814;118102839-118103176;118103593-118104011		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118104011-118095533
VSIG10	ENSG00000176834.14	ENSG00000176834.14:s:118135857-118136026	-0.3633;0.3633	9.886e-01;9.886e-01	1.880e-04;1.880e-04	0.4324;0.5676	0.0575;0.9425	s|1e1.1o1|1e2.1o2	2	3	0;0	chr12	-	118135742-118135857;118126670-118135857	118126481-118126670;118135639-118135742;118135857-118136026		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118136026-118126481
VSIG10	ENSG00000176834.14	ENSG00000176834.14:t:118095533-118095814	0.0126;-0.1452;0.1050;0.0000	2.074e-02;6.576e-01;4.891e-01;6.881e-07	6.278e-01;2.702e-02;5.978e-02;9.993e-01	0.0102;0.7074;0.2830;0.0022	0.0440;0.5119;0.4355;0.0029	t|1e1.1o1|1e2.1o1|1e3.1o1|2e3.1o1	4	4	0;0;0;0	chr12	-	118095814-118126481;118095814-118103593;118095814-118102989;118095678-118102989	118095533-118095814;118102839-118103176;118103593-118104011;118126481-118126670		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118126670-118095533
VSIG10	ENSG00000176834.14	ENSG00000176834.14:t:118117649-118117882	0.0500;0.0517;-0.1106;-0.0087	2.671e-01;2.588e-01;5.434e-01;1.100e-02	1.554e-01;1.581e-01;5.275e-02;7.167e-01	0.4639;0.2665;0.2364;0.0372	0.5603;0.3541;0.0850;0.0034	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	1;0;1;0	chr12	-	118117882-118126481;118117882-118121501;118117882-118121033;118117882-118121029	118117649-118117882;118121029-118121175;118121501-118121618;118126481-118126670		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118126670-118117649
SHMT1	ENSG00000176974.20	ENSG00000176974.20:t:18355886-18356000	-0.1168;-0.0000;0.1172	5.760e-01;3.577e-08;5.779e-01	4.571e-02;9.998e-01;4.535e-02	0.6825;0.0027;0.3146	0.5292;0.0024;0.4681	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr17	-	18356000-18363372;18356000-18362988;18356000-18360414	18355886-18356000;18360414-18360552;18362988-18363346;18363372-18363563		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A18363563-18355886
DPP7	ENSG00000176978.14	ENSG00000176978.14:s:137113865-137114028	-0.0043;0.1812;-0.0080;-0.0997;-0.0053	2.302e-05;9.451e-01;4.775e-05;5.091e-01;3.694e-05	7.969e-01;8.445e-04;7.739e-01;6.841e-02;8.296e-01	0.0429;0.7255;0.0457;0.1447;0.0400	0.0300;0.9113;0.0041;0.0409;0.0144	s|1e1.1o4|1e1.2o4|1e1.3o4|1e2.1o1|1e3.1o1	5	4	0;0;1;0;0	chr9	-	137113715-137113865;137113496-137113865;137113478-137113865;137113287-137113865;137113119-137113865	137112806-137113119;137113206-137113287;137113434-137113715;137113865-137114028		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A137114028-137112806
SIX5	ENSG00000177045.10	ENSG00000177045.10:s:45768042-45768627	0.1318;-0.1318	6.101e-01;6.101e-01	3.595e-02;3.595e-02	0.7922;0.2078	0.9717;0.0283	s|1e1.1o1|1e2.1o2	2	3	0;0	chr19	-	45767155-45768042;45766111-45768042	45764785-45766111;45766350-45767155;45768042-45768627		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A45768627-45764785
FAM210A	ENSG00000177150.13	ENSG00000177150.13:t:13681605-13682105	-0.1264;-0.0028;0.1383	6.186e-01;1.739e-03;6.690e-01	3.713e-02;7.641e-01;2.772e-02	0.8743;0.0434;0.0788	0.7408;0.0351;0.2242	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr18	-	13682105-13726329;13682105-13697547;13682105-13687743	13681605-13682105;13687743-13687882;13697547-13697674;13726329-13726663		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr18%3A13726663-13681605
CHD9	ENSG00000177200.18	ENSG00000177200.18:t:53209482-53209541	-0.0034;0.1097;-0.0007;-0.0000;-0.0776	5.503e-02;5.700e-01;7.482e-06;6.697e-21;3.607e-01	4.655e-01;5.172e-02;9.731e-01;1.000e+00;1.263e-01	0.4115;0.3502;0.0238;0.0049;0.2082	0.3978;0.4870;0.0008;0.0008;0.1148	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3	5	4	0;0;1;1;0	chr16	+	53157541-53209482;53208347-53209482;53208601-53209482;53208605-53209482;53208709-53209482	53157164-53157541;53207989-53208347;53208451-53208709;53209482-53209541		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A53209541-53157164
GATD1	ENSG00000177225.17	ENSG00000177225.17:s:771333-771467	0.0063;-0.1034;0.0144;0.0281;0.0036	1.236e-03;5.107e-01;1.323e-02;1.144e-01;7.994e-05	7.902e-01;6.468e-02;5.970e-01;3.368e-01;8.747e-01	0.0136;0.7735;0.0359;0.1644;0.0010	0.0421;0.6485;0.0578;0.2178;0.0389	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2	5	4	0;0;0;0;0	chr11	-	771212-771333;771104-771333;770398-771333;767373-771333;767368-771333	767220-767373;770314-770398;770993-771212;771333-771467		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A771467-767220
IRX3	ENSG00000177508.12	ENSG00000177508.12:s:54286679-54286787	-0.1116;0.1116	4.969e-01;4.969e-01	5.558e-02;5.558e-02	0.1626;0.8374	0.0137;0.9863	s|1e1.1o1|i	2	2	0;0	chr16	-	54285613-54286679;54285856-54286678	54284497-54285613;54286679-54286787	54285856-54286678	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A54286787-54284497
ACAD9	ENSG00000177646.20	ENSG00000177646.20:s:128879596-128881523	-0.2068;0.0000;0.0005;0.0418;0.1344;0.0000;0.0000;0.0001;-0.0000;-0.0000;0.0000;0.0004	9.672e-01;6.302e-21;3.210e-07;1.162e-01;7.602e-01;6.302e-21;6.302e-21;8.768e-09;6.302e-21;6.302e-21;6.302e-21;4.716e-04	6.799e-04;1.000e+00;9.777e-01;3.246e-01;1.856e-02;1.000e+00;1.000e+00;9.970e-01;1.000e+00;1.000e+00;1.000e+00;7.299e-01	0.8101;0.0003;0.0141;0.0323;0.0731;0.0003;0.0003;0.0033;0.0030;0.0063;0.0003;0.0472	0.6015;0.0037;0.0204;0.0889;0.2158;0.0003;0.0003;0.0161;0.0003;0.0003;0.0003;0.0494	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.3o3|2e1.1o3|2e1.2o3|2e1.3o3|2e2.3o3|3e1.1o3|4e1.1o3|4e2.3o3|i	12	3	0;0;0;0;0;0;0;0;0;0;0;1	chr3	+	128879841-128884653;128879841-128884657;128879841-128884675;128879841-128893555;128880017-128884653;128880017-128884657;128880017-128884675;128880017-128893555;128880111-128884653;128881523-128884653;128881523-128893555;128881524-128883122	128879596-128881523;128883123-128884746;128893519-128893656	128881524-128883122	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A128893656-128879596
FLII	ENSG00000177731.16	ENSG00000177731.16:s:18251999-18252146	0.1142;-0.1142	5.780e-01;5.780e-01	4.889e-02;4.889e-02	0.5573;0.4427	0.7081;0.2919	s|1e1.1o2|1e1.2o2	2	2	0;0	chr17	-	18251816-18251999;18251813-18251999	18251680-18251816;18251999-18252146		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A18252146-18251680
ZNF518A	ENSG00000177853.14	ENSG00000177853.14:s:96132586-96132909	0.2049;-0.2039;-0.0000	9.141e-01;9.098e-01;1.618e-06	3.663e-03;3.882e-03;9.985e-01	0.0463;0.9495;0.0040	0.2668;0.7296;0.0033	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;1	chr10	+	96132670-96133556;96132670-96133583;96132670-96155326	96132586-96132909;96133556-96133648;96155326-96155398		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A96155398-96132586
ZNF518A	ENSG00000177853.14	ENSG00000177853.14:s:96151409-96151566	0.1245;-0.1224;-0.0001	6.353e-01;6.253e-01;3.543e-05	3.726e-02;3.959e-02;9.928e-01	0.8151;0.1790;0.0058	0.9722;0.0233;0.0042	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr10	+	96151566-96155326;96151566-96155924;96151567-96155325	96151409-96151566;96155326-96155398;96155924-96156047	96151567-96155325	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A96156047-96151409
ZNF518A	ENSG00000177853.14	ENSG00000177853.14:t:96155326-96155398	-0.0000;-0.1184;0.0708;-0.0070;0.0685;-0.0000	2.767e-09;5.681e-01;3.121e-01;8.485e-03;3.729e-01;2.767e-09	1.000e+00;4.291e-02;1.496e-01;7.394e-01;1.002e-01;1.000e+00	0.0013;0.5788;0.0320;0.0325;0.3518;0.0013	0.0010;0.4171;0.1252;0.0010;0.4567;0.0010	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i	6	6	1;0;1;1;0;1	chr10	+	96132670-96155326;96133648-96155326;96135289-96155326;96136880-96155326;96151566-96155326;96151567-96155325	na-96136880;96132586-96132909;96133556-96133648;96135170-96135289;96151409-96151566;96155326-96155398	96151567-96155325	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A96155398-96132586
BOLA1	ENSG00000178096.9	ENSG00000178096.9:s:149899460-149899730	0.0097;-0.1262;-0.0011;0.0852;0.0166	2.595e-02;6.187e-01;3.700e-03;4.132e-01;5.192e-02	5.686e-01;3.804e-02;7.199e-01;9.051e-02;4.710e-01	0.0582;0.5115;0.0436;0.2991;0.0791	0.0771;0.3627;0.0410;0.4210;0.1098	s|1e1.1o3|1e1.2o3|1e1.3o3|2e1.1o3|2e1.2o3	5	2	0;0;0;0;1	chr1	+	149899672-149899843;149899672-149900010;149899672-149900123;149899730-149899843;149899730-149900010	149899460-149899730;149899843-149900798		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A149900798-149899460
ZNF518B	ENSG00000178163.8	ENSG00000178163.8:s:10457317-10457426	0.1956;-0.1956	7.313e-01;7.313e-01	1.312e-02;1.312e-02	0.5256;0.4744	0.7904;0.2096	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	-	10454988-10457317;10446539-10457317	10439880-10446539;10454594-10454988;10457317-10457426		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A10457426-10439880
ZNF518B	ENSG00000178163.8	ENSG00000178163.8:t:10439880-10446539	-0.2010;0.0321;0.1376	7.668e-01;2.604e-01;5.838e-01	1.110e-02;1.506e-01;3.267e-02	0.4332;0.3867;0.1865	0.1792;0.4611;0.3678	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chr4	-	10446539-10457317;10446539-10454805;10446539-10454594	10439880-10446539;10454594-10454988;10457317-10457426		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A10457426-10439880
ZNF223	ENSG00000178386.13	ENSG00000178386.13:t:44066064-44067999	-0.1856;0.1856	8.424e-01;8.424e-01	7.936e-03;7.936e-03	0.9594;0.0406	0.7461;0.2539	t|1e1.1o1|1e2.1o1	2	3	0;0	chr19	+	44060841-44066064;44063566-44066064	44060749-44060924;44063265-44063566;44066064-44067999		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A44067999-44060749
TIMM23B-AGAP6	ENSG00000178440.8	ENSG00000178440.8:s:49972763-49973142	-0.0157;-0.0018;0.0123;0.0000;0.0378;-0.1115;-0.0209;0.0721	1.701e-02;7.008e-03;1.493e-02;1.922e-08;1.818e-01;5.688e-01;1.258e-01;3.498e-01	5.924e-01;6.601e-01;6.365e-01;9.999e-01;2.331e-01;5.160e-02;3.189e-01;1.161e-01	0.0548;0.0509;0.0008;0.0008;0.1905;0.2989;0.1518;0.2492	0.0052;0.0449;0.0459;0.0011;0.2459;0.1509;0.1283;0.3490	s|1e2.1o1|1e3.1o1|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|i	8	5	1;1;1;0;0;1;1;1	chr10	+	49973078-49981189;49973078-49987165;49973078-49989308;49973142-49976084;49973142-49981189;49973142-49987165;49973142-49989308;49973143-49976083	49972763-49973142;49976084-49976185;49981189-49981370;49987165-49987271;49989308-49989376	49973143-49976083	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A49989376-49972763
TIMM23B-AGAP6	ENSG00000178440.8	ENSG00000178440.8:t:49989308-49989376	0.0237;-0.0647;0.1174;-0.0007;-0.0700	5.508e-02;3.130e-01;5.682e-01;1.211e-03;3.308e-01	4.655e-01;1.255e-01;4.753e-02;8.748e-01;1.031e-01	0.0021;0.2637;0.0638;0.0231;0.6571	0.0561;0.1592;0.2149;0.0142;0.5593	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1	5	4	1;1;0;1;0	chr10	+	49973078-49989308;49973142-49989308;49987234-49989308;49987271-49989308;49988938-49989308	49972763-49973142;49987165-49987271;49988750-49988938;49989308-49989376		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A49989376-49972763
CTNNBIP1	ENSG00000178585.15	ENSG00000178585.15:t:9877905-9877989	0.0198;0.0998;-0.0001;-0.0003;-0.1030;0.0000	1.578e-01;5.032e-01;2.241e-06;3.721e-06;4.943e-01;1.834e-09	2.642e-01;7.125e-02;9.904e-01;9.887e-01;6.332e-02;1.000e+00	0.5900;0.0402;0.0148;0.0148;0.3366;0.0010	0.6252;0.1533;0.0087;0.0013;0.2022;0.0013	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;1;1;0;0;0	chr1	-	9877989-9910095;9877989-9909208;9877989-9894138;9877989-9893009;9877989-9883705;9877989-9878140	9877905-9877989;9878140-9878176;9883705-9883738;9893009-9893237;9894138-na;9909208-na;9910095-9910336		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A9910336-9877905
CSRNP3	ENSG00000178662.16	ENSG00000178662.16:s:165517873-165517961	0.0119;0.0021;-0.1523;0.0976	2.254e-03;1.735e-04;7.615e-01;4.960e-01	6.826e-01;8.969e-01;1.761e-02;7.099e-02	0.0214;0.0149;0.2148;0.7438	0.0531;0.0313;0.0482;0.8640	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;1;0;0	chr2	+	165517961-165534511;165517961-165537241;165517961-165566777;165517961-165595043	165517873-165517961;165534511-na;165537241-na;165566777-165566981;165595043-165595213		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A165595213-165517873
CSRNP3	ENSG00000178662.16	ENSG00000178662.16:t:165595043-165595213	-0.0000;0.1441;-0.1441;-0.0021	1.528e-10;6.620e-01;6.733e-01;1.252e-02	1.000e+00;2.800e-02;2.921e-02;6.496e-01	0.0016;0.6590;0.2503;0.0968	0.0011;0.8312;0.0693;0.0950	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr2	+	165469740-165595043;165517961-165595043;165572587-165595043;165574431-165595043	165469647-165469740;165517873-165517961;165572339-165572587;165574109-165574431;165595043-165595213		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A165595213-165469647
RIIAD1	ENSG00000178796.13	ENSG00000178796.13:t:151728766-151728893	-0.0000;0.2662;-0.0736;-0.1562	2.547e-06;9.379e-01;3.512e-01;7.463e-01	9.987e-01;1.763e-03;1.208e-01;1.865e-02	0.0034;0.5362;0.2186;0.2360	0.0019;0.8325;0.1065;0.0508	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	chr1	+	151722162-151728766;151727621-151728766;151728463-151728766;151728475-151728766	151722086-151722162;151727575-151727621;151728371-151728475;151728766-151728893		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A151728893-151722086
DPY19L3	ENSG00000178904.19	ENSG00000178904.19:s:32454939-32455040	-0.0280;-0.1836;0.2578	1.057e-01;7.979e-01;9.375e-01	3.334e-01;1.078e-02;1.736e-03	0.0622;0.2430;0.6717	0.0042;0.0224;0.9733	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;1;0	chr19	+	32455040-32456107;32455040-32456462;32455040-32458100	32454939-32455040;32456107-32456176;32456462-32456576;32458098-32458173		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A32458173-32454939
DPY19L3	ENSG00000178904.19	ENSG00000178904.19:t:32458098-32458173	0.3648;-0.0663;-0.2283	9.941e-01;2.825e-01;8.994e-01	4.937e-05;1.531e-01;3.607e-03	0.6110;0.1152;0.2796	0.9914;0.0043;0.0043	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr19	+	32455040-32458100;32456176-32458100;32456576-32458100	32454939-32455040;32456107-32456176;32456462-32456576;32458098-32458173		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A32458173-32454939
HYI	ENSG00000178922.18	ENSG00000178922.18:t:43452205-43452452	-0.0000;0.0552;-0.1001;0.0088;0.0152	6.302e-21;2.084e-01;5.180e-01;1.436e-02;4.694e-02	1.000e+00;2.231e-01;6.838e-02;6.423e-01;4.845e-01	0.0007;0.0864;0.5591;0.0693;0.2731	0.0006;0.1532;0.4430;0.0896;0.3050	t|1e2.2o2|2e1.1o2|2e1.2o2|2e2.1o2|i	5	3	1;0;0;0;0	chr1	-	43452452-43452894;43452319-43453413;43452319-43453386;43452319-43452903;43452453-43452893	43452205-43452452;43452894-43453004;43453161-43453497	43452453-43452893	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A43453497-43452205
GAK	ENSG00000178950.17	ENSG00000178950.17:s:859606-859722	-0.0514;0.1162;-0.0492	1.409e-01;6.303e-01;8.522e-02	2.907e-01;3.918e-02;3.586e-01	0.1363;0.7809;0.0828	0.0728;0.9021;0.0278	s|1e1.1o1|1e2.1o1|1e3.2o3	3	4	0;0;1	chr4	-	859493-859606;851974-859606;851084-859606	850936-851673;851750-853828;859362-859493;859606-859722		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A859722-850936
FBXO34	ENSG00000178974.11	ENSG00000178974.11:s:55271344-55271537	0.0018;0.1185;-0.1333;-0.0001	8.855e-04;5.667e-01;6.204e-01;3.323e-05	9.192e-01;4.557e-02;3.372e-02;9.949e-01	0.0048;0.0833;0.9078;0.0048	0.0215;0.2271;0.7472;0.0026	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	chr14	+	55271537-55278713;55271537-55332817;55271537-55350381;55271537-55350403	55271344-55271537;55278713-55278829;55332817-55332945;55350381-55350550		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A55350550-55271344
TMEM107	ENSG00000179029.15	ENSG00000179029.15:s:8175959-8176026	-0.0738;-0.0506;0.1583	3.522e-01;2.835e-01;7.595e-01	1.078e-01;1.411e-01;1.743e-02	0.1644;0.7977;0.0295	0.0522;0.7116;0.2288	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr17	-	8175875-8175959;8175857-8175959;8174272-8175959	8172457-8174272;8175757-8175875;8175959-8176026		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A8176026-8172457
TMEM107	ENSG00000179029.15	ENSG00000179029.15:t:8172457-8174272	-0.1376;0.0994;0.0396;-0.0084	6.366e-01;4.928e-01;9.702e-02;9.221e-02	3.104e-02;7.324e-02;3.545e-01;3.769e-01	0.5989;0.0122;0.0026;0.3822	0.4142;0.1323;0.0812;0.3643	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	chr17	-	8174272-8176200;8174272-8175959;8174272-8174541;8174272-8174520	8172457-8174272;8174520-8174616;8175959-8176026;8176200-8176399		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A8176399-8172457
SAMD4B	ENSG00000179134.15	ENSG00000179134.15:t:39354004-39354066	0.2023;-0.1107;-0.0769;0.0072;-0.0058	8.849e-01;5.714e-01;3.020e-01;2.286e-02;1.057e-02	5.170e-03;5.257e-02;1.678e-01;5.973e-01;6.399e-01	0.5020;0.2470;0.1063;0.0787;0.0632	0.7143;0.1181;0.0173;0.0873;0.0501	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|i	5	4	0;1;1;0;1	chr19	+	39342576-39354006;39348389-39354006;39351950-39354006;39352374-39354006;39352490-39354003	39342396-39342576;39348288-39348389;39349800-39352489;39354004-39354066	39352490-39354003	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A39354066-39342396
ZNF664	ENSG00000179195.16	ENSG00000179195.16:t:124003419-124003540	-0.0305;-0.0509;0.1884;-0.0281;-0.0091	2.212e-02;1.074e-01;9.221e-01;1.812e-02;1.638e-02	5.010e-01;3.283e-01;2.990e-03;5.227e-01;6.176e-01	0.0724;0.0857;0.6882;0.0648;0.0864	0.0223;0.0163;0.8907;0.0010;0.0676	t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1|3e2.1o1	5	4	1;1;0;1;1	chr12	+	123988138-124003419;123974020-124003423;123988138-124003423;124002017-124003423;123988138-124003493	123973886-123974553;123988043-123988152;124001925-124002017;124003419-124003540		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A124003540-123973886
FAM156B	ENSG00000179304.17	ENSG00000179304.17:s:52897306-52898726	-0.0026;-0.1285;0.1741;-0.0175	5.933e-03;5.780e-01;6.962e-01;4.503e-02	7.748e-01;3.524e-02;1.752e-02;5.011e-01	0.0296;0.3054;0.6048;0.0582	0.0187;0.1368;0.8232;0.0214	s|1e1.1o2|1e1.2o2|2e1.2o2|2e2.1o2	4	3	0;0;0;1	chrX	+	52897409-52899059;52897409-52899468;52898726-52899468;52898726-52900568	52897306-52898726;52899059-52899541;52900568-52900660		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A52900660-52897306
FAM156B	ENSG00000179304.17	ENSG00000179304.17:t:52899059-52899541	0.0000;-0.0006;-0.1492;-0.0023;-0.0827;0.3063	6.915e-06;2.775e-03;7.569e-01;1.056e-03;4.072e-01;9.269e-01	9.980e-01;8.298e-01;1.927e-02;9.069e-01;7.871e-02;1.892e-03	0.0019;0.0231;0.1947;0.0247;0.2505;0.4915	0.0026;0.0177;0.0026;0.0026;0.1408;0.8320	t|1e1.1o1|1e3.1o2|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2	6	4	0;0;0;0;0;0	chrX	+	52891730-52899059;52897409-52899059;52891730-52899468;52897190-52899468;52897409-52899468;52898726-52899468	52891306-52891730;52896941-52897190;52897306-52898726;52899059-52899541		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A52899541-52891306
