#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000402641.6	114	0.40213	9.02923583984	-1	0.112202	noncoding
ENST00000515195.1	26	0.37028	8.71038818359	1	0.00687711	noncoding
ENST00000301712.5	278	0.41934	9.51690673828	1	0.999859	coding
ENST00000502438.6	123	0.37123	10.5315551758	-1	0.177118	noncoding
ENST00000566339.6	356	0.38142	8.74444580078	1	0.999992	coding
ENST00000564709.5	228	0.32235	9.61822509766	1	0.93525	coding
ENST00000569380.5	209	0.28869	10.903137207	1	0.547565	coding
ENST00000567868.5	228	0.38979	9.61822509766	1	0.994246	coding
ENST00000563741.5	192	0.36953	9.96844482422	1	0.934286	coding
ENST00000568416.1	147	0.33496	10.1249389648	-1	0.172598	noncoding
ENST00000248089.8	139	0.44525	6.82696533203	1	0.919352	coding
ENST00000574151.5	120	0.43917	6.81854248047	1	0.759486	coding
ENST00000573095.1	76	0.31368	5.76910400391	1	0.0715531	noncoding
ENST00000575214.1	76	0.38615	5.76910400391	1	0.127521	noncoding
ENST00000574980.5	139	0.41474	6.82696533203	1	0.877667	coding
ENST00000354679.3	137	0.3926	7.85821533203	1	0.753263	coding
ENST00000573842.1	120	0.36322	9.29449462891	-1	0.140955	noncoding
ENST00000396878.8	460	0.36964	6.48065185547	1	1	coding
ENST00000576416.5	460	0.40448	6.48065185547	1	1	coding
ENST00000574928.5	205	0.31575	9.49774169922	1	0.84308	coding
ENST00000576863.1	205	0.31681	9.49774169922	1	0.847476	coding
ENST00000572647.5	302	0.38129	9.97271728516	1	0.999658	coding
ENST00000574575.2	205	0.38719	9.49774169922	1	0.9821	coding
ENST00000618425.4	409	0.39005	8.93768310547	1	1	coding
ENST00000571285.1	217	0.34421	9.63592529297	1	0.951941	coding
ENST00000396852.9	698	0.36657	8.37432861328	1	1	coding
ENST00000304926.7	486	0.32698	9.03277587891	1	0.999999	coding
ENST00000576500.5	409	0.38136	8.93768310547	1	0.999999	coding
ENST00000439568.2	409	0.38928	8.93768310547	1	1	coding
ENST00000574940.5	428	0.41695	5.41827392578	1	1	coding
ENST00000422427.6	216	0.3478	6.18841552734	1	0.994767	coding
ENST00000575350.2	186	0.45601	5.18328857422	-1	0.236285	noncoding
ENST00000573719.1	217	0.41626	5.25750732422	-1	0.264448	noncoding
ENST00000571906.1	229	0.41272	9.06231689453	-1	0.277555	noncoding
ENST00000572757.5	141	0.42043	6.13275146484	-1	0.0867206	noncoding
ENST00000573617.1	45	0.35966	11.5059204102	1	0.0258154	noncoding
ENST00000570372.5	80	0.45817	6.26739501953	-1	0.0376691	noncoding
ENST00000575936.5	88	0.41386	6.81488037109	1	0.234534	noncoding
ENST00000407558.9	243	0.35558	7.21185302734	1	0.997885	coding
ENST00000572169.6	243	0.34758	7.21185302734	1	0.997179	coding
ENST00000615865.1	49	0.37982	11.2555541992	1	0.0342552	noncoding
ENST00000421765.7	191	0.36768	6.02618408203	1	0.989067	coding
ENST00000577013.6	178	0.40785	8.69647216797	1	0.970643	coding
ENST00000414063.6	243	0.33372	7.21185302734	1	0.995356	coding
ENST00000571107.5	141	0.41748	5.93182373047	-1	0.0861796	noncoding
ENST00000573345.5	52	0.45104	8.36602783203	1	0.0521626	noncoding
ENST00000570551.5	52	0.37864	8.36602783203	1	0.0244775	noncoding
ENST00000572942.5	180	0.41659	8.55682373047	1	0.979811	coding
ENST00000575076.5	243	0.34756	7.21185302734	1	0.997177	coding
ENST00000648681.1	235	0.338	8.41278076172	1	0.986219	coding
ENST00000571798.1	57	0.35721	9.18511962891	1	0.0303666	noncoding
ENST00000576819.1	41	0.37819	6.21783447266	1	0.0135625	noncoding
ENST00000567695.6	209	0.3457	5.55328369141	1	0.99522	coding
ENST00000563332.6	209	0.30491	5.55328369141	1	0.986659	coding
ENST00000564828.5	67	0.31121	5.82611083984	1	0.0451733	noncoding
ENST00000563507.5	170	0.39766	5.15618896484	1	0.990182	coding
ENST00000562334.5	130	0.39523	5.53302001953	1	0.850129	coding
ENST00000563186.5	111	0.43969	5.15460205078	-1	0.0650938	noncoding
ENST00000588381.1	95	0.42296	5.56207275391	-1	0.0437801	noncoding
ENST00000586768.1	59	0.35431	8.80267333984	1	0.0302092	noncoding
ENST00000590891.1	213	0.32527	11.2614135742	1	0.762334	coding
ENST00000590965.1	179	0.32339	8.86785888672	-1	0.176781	noncoding
ENST00000591897.5	179	0.30378	8.86785888672	-1	0.173103	noncoding
ENST00000283474.12	179	0.41079	8.86785888672	-1	0.183553	noncoding
ENST00000587615.1	153	0.43059	5.99981689453	1	0.970228	coding
ENST00000587649.1	123	0.356	11.5327758789	1	0.262593	noncoding
ENST00000591113.1	82	0.33427	8.87725830078	1	0.0678502	noncoding
ENST00000614075.4	657	0.41831	5.31280517578	1	1	coding
ENST00000450067.6	550	0.42028	5.26226806641	1	1	coding
ENST00000591185.5	180	0.32479	5.09918212891	1	0.972843	coding
ENST00000589035.5	180	0.39154	5.09918212891	1	0.994357	coding
ENST00000590803.5	416	0.40945	6.17095947266	1	1	coding
ENST00000591653.5	584	0.40415	5.53521728516	1	1	coding
ENST00000446014.6	528	0.40636	5.84869384766	1	1	coding
ENST00000590193.5	484	0.37607	5.68011474609	1	1	coding
ENST00000592077.5	528	0.38537	5.84869384766	1	1	coding
ENST00000588398.1	99	0.38208	4.90362548828	1	0.489685	noncoding
ENST00000592840.1	150	0.42129	8.62005615234	1	0.910475	coding
ENST00000590730.5	307	0.32416	8.28802490234	1	0.999044	coding
ENST00000586605.5	255	0.39262	7.04705810547	-1	0.294305	noncoding
ENST00000586166.5	172	0.3285	5.62213134766	-1	0.14	noncoding
ENST00000592698.5	185	0.39796	8.61090087891	-1	0.17954	noncoding
ENST00000586159.5	151	0.37602	8.96343994141	-1	0.150382	noncoding
ENST00000586632.1	78	0.37921	6.01947021484	-1	0.0365413	noncoding
ENST00000589065.5	133	0.427	5.16424560547	-1	0.0858013	noncoding
ENST00000593120.5	108	0.40057	4.43280029297	1	0.768491	coding
ENST00000591281.5	95	0.43932	5.61761474609	1	0.5	coding
ENST00000590689.1	58	0.4192	4.28009033203	1	0.141515	noncoding
ENST00000562527.5	58	0.37131	7.72833251953	1	0.0292017	noncoding
ENST00000396560.6	683	0.45457	7.96392822266	1	1	coding
ENST00000566316.5	58	0.38566	7.72833251953	1	0.0333576	noncoding
ENST00000562396.1	88	0.34367	10.2891235352	1	0.100989	noncoding
ENST00000569939.5	58	0.36229	7.72833251953	1	0.0270509	noncoding
ENST00000535850.5	426	0.36058	8.63458251953	1	0.999999	coding
ENST00000562102.6	683	0.43659	7.96392822266	1	1	coding
ENST00000570163.1	58	0.29951	7.72833251953	1	0.0207579	noncoding
ENST00000568027.5	399	0.40108	8.43243408203	1	1	coding
ENST00000324570.9	544	0.38257	8.57232666016	1	1	coding
ENST00000356427.2	683	0.45252	7.96392822266	1	1	coding
ENST00000682617.1	963	0.38852	6.61944580078	1	1	coding
ENST00000311895.8	917	0.38852	6.49737548828	1	1	coding
ENST00000575156.5	373	0.43712	7.20477294922	1	1	coding
ENST00000683407.1	630	0.48084	6.85064697266	1	1	coding
ENST00000576348.1	185	0.46312	7.69073486328	1	0.995434	coding
ENST00000574781.1	103	0.454	6.26068115234	-1	0.0542675	noncoding
ENST00000573018.1	126	0.38611	9.03546142578	-1	0.127546	noncoding
ENST00000605794.5	801	0.44737	9.39666748047	1	1	coding
ENST00000340301.5	85	0.40687	11.3515014648	1	0.178105	noncoding
ENST00000525846.6	648	0.40834	6.13641357422	1	1	coding
ENST00000545152.1	49	0.41695	7.83660888672	-1	0.035148	noncoding
ENST00000538220.1	121	0.38743	9.47100830078	1	0.494068	noncoding
ENST00000433020.2	73	0.37153	5.78863525391	-1	0.0340696	noncoding
ENST00000535716.5	141	0.40556	8.78863525391	1	0.810071	coding
ENST00000321998.10	218	0.34367	8.77423095703	1	0.970313	coding
ENST00000566049.5	107	0.37082	11.9092407227	1	0.178516	noncoding
ENST00000568985.5	218	0.45932	8.77423095703	1	0.999209	coding
ENST00000544894.6	180	0.46599	5.63836669922	1	0.996921	coding
ENST00000561858.5	130	0.42159	5.78045654297	-1	0.0747226	noncoding
ENST00000569127.1	204	0.34386	6.44793701172	1	0.986116	coding
ENST00000567314.1	37	0.32632	6.49566650391	1	0.00834626	noncoding
ENST00000396212.6	992	0.40463	8.56939697266	1	1	coding
ENST00000381396.9	1013	0.4573	8.83441162109	1	1	coding
ENST00000573412.1	59	0.43096	8.44512939453	-1	0.0481448	noncoding
ENST00000694978.1	992	0.44425	8.56939697266	1	1	coding
ENST00000562616.1	83	0.37358	10.4325561523	1	0.118405	noncoding
ENST00000567451.1	83	0.37072	10.4325561523	1	0.11449	noncoding
ENST00000520823.6	646	0.45905	7.03790283203	1	1	coding
ENST00000522480.5	646	0.39351	7.03790283203	1	1	coding
ENST00000440195.2	244	0.41562	5.72161865234	1	0.999912	coding
ENST00000522841.6	288	0.407	5.91986083984	1	0.999992	coding
ENST00000437413.2	118	0.44146	6.02557373047	1	0.790953	coding
ENST00000435197.2	138	0.32076	10.6015014648	-1	0.161983	noncoding
ENST00000514813.6	153	0.29583	9.02508544922	1	0.385243	noncoding
ENST00000687685.1	234	0.28923	7.60113525391	1	0.958125	coding
ENST00000686358.1	267	0.43115	6.99273681641	1	0.999962	coding
ENST00000685193.1	226	0.35574	6.98773193359	1	0.995602	coding
ENST00000691009.1	153	0.33438	9.02508544922	1	0.58681	coding
ENST00000551901.6	223	0.49186	6.58795166016	-1	0.331048	noncoding
ENST00000692968.1	107	0.41314	5.11273193359	1	0.692556	coding
ENST00000690616.1	105	0.4182	4.55950927734	1	0.760596	coding
ENST00000688619.1	107	0.37149	5.11273193359	1	0.537516	coding
ENST00000551681.2	107	0.37771	5.11273193359	1	0.562828	coding
ENST00000567004.1	91	0.37818	10.2864379883	1	0.168321	noncoding
ENST00000542527.7	168	0.33289	8.60345458984	1	0.745738	coding
ENST00000569656.5	115	0.35273	8.75250244141	1	0.288037	noncoding
ENST00000562695.1	109	0.38875	8.88104248047	1	0.357207	noncoding
ENST00000568049.1	19	0.40378	5.82330322266	1	0.00472303	noncoding
ENST00000299853.10	709	0.49462	6.04925537109	1	1	coding
ENST00000564209.5	688	0.45995	5.76019287109	1	1	coding
ENST00000418581.6	673	0.46247	6.01300048828	1	1	coding
ENST00000359210.8	667	0.46247	5.81048583984	1	1	coding
ENST00000563024.5	99	0.50148	6.25347900391	-1	0.0506072	noncoding
ENST00000564061.5	655	0.40293	6.26397705078	1	1	coding
ENST00000564750.5	653	0.47272	6.65362548828	1	1	coding
ENST00000564256.1	106	0.43801	8.28350830078	1	0.530031	coding
ENST00000563282.1	63	0.38393	8.53448486328	-1	0.0675314	noncoding
ENST00000565117.1	96	0.30479	8.56878662109	1	0.0879178	noncoding
ENST00000219689.12	1353	0.32076	9.35357666016	1	1	coding
ENST00000563525.2	139	0.34056	8.75506591797	1	0.486613	noncoding
ENST00000570080.1	81	0.366	10.506652832	1	0.100778	noncoding
ENST00000656451.1	81	0.4403	10.506652832	1	0.273608	noncoding
ENST00000565747.5	30	0.33415	4.74981689453	1	0.00971266	noncoding
ENST00000562842.1	18	0.33955	12.3010864258	1	0.0100561	noncoding
ENST00000336783.9	1076	0.45634	8.70037841797	1	1	coding
ENST00000340394.12	1045	0.46454	8.93975830078	1	1	coding
ENST00000382686.8	1045	0.47074	8.93426513672	1	1	coding
ENST00000395547.6	1098	0.45634	8.82342529297	1	1	coding
ENST00000564304.5	1069	0.45932	8.79107666016	1	1	coding
ENST00000568266.5	336	0.40297	6.73284912109	-1	0.57837	coding
ENST00000564035.5	149	0.42938	9.30145263672	-1	0.164684	noncoding
ENST00000562583.5	358	0.45532	7.44073486328	1	1	coding
ENST00000566007.5	80	0.4533	6.32867431641	1	0.232931	noncoding
ENST00000567024.1	89	0.33541	7.88104248047	1	0.090697	noncoding
ENST00000263025.9	380	0.48777	6.28045654297	1	1	coding
ENST00000484663.5	266	0.43256	5.63458251953	1	0.999987	coding
ENST00000461737.5	106	0.46028	5.00897216797	1	0.757432	coding
ENST00000395202.5	336	0.42098	5.79815673828	1	1	coding
ENST00000478356.5	138	0.483	6.99578857422	1	0.931365	coding
ENST00000395199.7	358	0.41794	7.16253662109	1	1	coding
ENST00000483869.1	185	0.43528	9.06121826172	1	0.989444	coding
ENST00000481230.1	87	0.44134	6.14996337891	-1	0.0405041	noncoding
ENST00000520915.5	1139	0.47128	9.90252685547	1	1	coding
ENST00000568053.5	84	0.44524	8.68988037109	-1	0.069712	noncoding
ENST00000318663.5	296	0.35505	7.20782470703	1	0.999868	coding
ENST00000562699.1	78	0.40809	9.97857666016	1	0.147694	noncoding
ENST00000215095.11	289	0.37862	5.25372314453	1	0.99999	coding
ENST00000565419.2	278	0.42155	5.12762451172	1	0.999995	coding
ENST00000566211.1	69	0.4216	5.30291748047	1	0.151595	noncoding
ENST00000394950.7	366	0.41933	9.00543212891	1	0.999999	coding
ENST00000219794.11	413	0.42696	8.97296142578	1	1	coding
ENST00000566568.1	147	0.33253	5.34161376953	1	0.845867	coding
ENST00000561755.1	81	0.34082	12.477722168	1	0.0465484	noncoding
ENST00000567682.1	122	0.4396	7.75653076172	-1	0.0827484	noncoding
ENST00000398682.4	131	0.29381	10.2349243164	1	0.191995	noncoding
ENST00000563102.1	53	0.3713	9.29852294922	1	0.0290709	noncoding
ENST00000568854.1	64	0.33768	11.6381225586	1	0.0413302	noncoding
ENST00000562021.1	53	0.2906	9.29852294922	1	0.0212081	noncoding
ENST00000564154.1	64	0.35457	11.6381225586	1	0.0454453	noncoding
ENST00000303383.8	673	0.40216	4.66314697266	1	1	coding
ENST00000567698.1	81	0.43501	4.15582275391	-1	0.0462843	noncoding
ENST00000563219.1	40	0.46711	8.18902587891	1	0.0291108	noncoding
ENST00000569702.1	77	0.47224	4.19732666016	-1	0.0592476	noncoding
ENST00000564272.1	59	0.3741	6.52496337891	1	0.034588	noncoding
ENST00000285697.9	155	0.27517	10.0916137695	1	0.26118	noncoding
ENST00000394806.6	94	0.27517	9.20294189453	1	0.070151	noncoding
ENST00000565112.1	57	0.48155	6.79486083984	-1	0.0267712	noncoding
ENST00000564250.1	31	0.41237	11.7052612305	1	0.0212521	noncoding
ENST00000320640.11	613	0.44286	5.15472412109	1	1	coding
ENST00000542691.5	358	0.45983	5.79522705078	1	1	coding
ENST00000567957.1	144	0.4506	9.33441162109	1	0.930887	coding
ENST00000544001.6	465	0.45996	5.12921142578	1	1	coding
ENST00000565262.1	123	0.43667	9.37213134766	1	0.752782	coding
ENST00000565940.6	85	0.32286	4.30462646484	1	0.23416	noncoding
ENST00000299192.8	681	0.43315	5.01678466797	1	1	coding
ENST00000685571.1	564	0.43932	4.89276123047	1	1	coding
ENST00000561819.1	56	0.4513	10.0641479492	1	0.104887	noncoding
ENST00000569324.1	105	0.41444	9.05255126953	1	0.420378	noncoding
ENST00000693352.1	285	0.40219	8.04425048828	1	0.99993	coding
ENST00000689598.1	482	0.47762	4.90802001953	1	1	coding
ENST00000691120.1	450	0.4586	4.96551513672	1	1	coding
ENST00000680193.1	1109	0.47044	5.31793212891	1	1	coding
ENST00000621565.5	1270	0.47044	5.18646240234	1	1	coding
ENST00000563746.5	1282	0.47323	5.25140380859	1	1	coding
ENST00000564374.5	1254	0.44551	5.16595458984	1	1	coding
ENST00000568009.1	120	0.47799	4.43707275391	1	0.909605	coding
ENST00000562230.5	354	0.46479	8.77178955078	-1	0.74592	coding
ENST00000562588.5	122	0.41353	8.95989990234	-1	0.11566	noncoding
ENST00000568653.7	126	0.30981	9.50921630859	1	0.222844	noncoding
ENST00000566096.5	79	0.40719	8.14117431641	1	0.128165	noncoding
ENST00000290776.13	549	0.46207	5.70526123047	1	1	coding
ENST00000535318.6	575	0.46907	5.62603759766	1	1	coding
ENST00000565874.5	549	0.46391	5.70526123047	1	1	coding
ENST00000566910.1	277	0.48926	10.2363891602	-1	0.634744	coding
ENST00000394156.7	694	0.43248	5.17169189453	1	1	coding
ENST00000268603.9	797	0.44634	4.74688720703	1	1	coding
ENST00000566827.5	671	0.46481	4.53045654297	1	1	coding
ENST00000619158.1	62	0.29583	4.25054931641	1	0.0891878	noncoding
ENST00000567934.5	222	0.41945	5.53424072266	-1	0.274123	noncoding
ENST00000562998.1	70	0.39212	8.57647705078	-1	0.0687046	noncoding
ENST00000564317.5	65	0.38004	9.02056884766	-1	0.0861329	noncoding
ENST00000562712.5	53	0.36197	9.64617919922	-1	0.117696	noncoding
ENST00000562325.5	45	0.28276	9.29974365234	1	0.0170975	noncoding
ENST00000568340.5	58	0.42654	12.2450561523	1	0.0632069	noncoding
ENST00000565210.5	52	0.33157	9.37066650391	1	0.0220682	noncoding
ENST00000569783.1	39	0.38126	8.93902587891	1	0.0147939	noncoding
ENST00000409509.5	224	0.35227	8.07574462891	1	0.988755	coding
ENST00000688026.1	224	0.34807	8.07574462891	1	0.987005	coding
ENST00000637247.1	224	0.33177	8.07574462891	1	0.977256	coding
ENST00000433915.5	161	0.34597	8.74627685547	-1	0.161659	noncoding
ENST00000424285.5	165	0.35578	7.65667724609	-1	0.139795	noncoding
ENST00000447579.5	182	0.31767	9.05999755859	-1	0.176263	noncoding
ENST00000462169.5	181	0.33801	4.85174560547	1	0.984405	coding
ENST00000485549.1	43	0.39379	4.74871826172	1	0.0321726	noncoding
ENST00000565726.3	483	0.42223	9.61700439453	1	1	coding
ENST00000348579.6	486	0.3659	10.3532104492	1	0.999999	coding
ENST00000566075.1	173	0.32636	11.4061889648	1	0.486571	noncoding
ENST00000562122.1	78	0.42015	9.34185791016	-1	0.0889515	noncoding
ENST00000567311.1	80	0.34611	4.74993896484	1	0.166573	noncoding
ENST00000568650.1	91	0.3333	9.65289306641	1	0.0984433	noncoding
ENST00000602592.1	16	0.32075	9.70025634766	1	0.00637553	noncoding
ENST00000656196.1	60	0.27911	8.38104248047	1	0.0241497	noncoding
ENST00000653151.2	99	0.3198	6.88970947266	1	0.141571	noncoding
ENST00000659360.1	55	0.3199	5.55767822266	1	0.0273107	noncoding
ENST00000602596.1	38	0.30754	10.4463500977	1	0.0175117	noncoding
ENST00000635000.1	60	0.31521	8.38104248047	1	0.0237617	noncoding
ENST00000602476.1	78	0.35055	8.88385009766	1	0.0675355	noncoding
ENST00000602924.2	403	0.37471	9.94622802734	1	0.999995	coding
ENST00000696045.1	162	0.3763	9.61627197266	-1	0.179069	noncoding
ENST00000602368.1	199	0.27139	9.29266357422	1	0.589818	coding
ENST00000602705.1	31	0.43208	7.84710693359	1	0.0112217	noncoding
ENST00000403458.9	318	0.41748	5.29010009766	1	1	coding
ENST00000459925.1	224	0.40589	8.90533447266	1	0.997158	coding
ENST00000602974.5	46	0.34596	4.32464599609	1	0.0319392	noncoding
ENST00000445068.1	146	0.42243	4.44805908203	1	0.983131	coding
ENST00000602365.1	198	0.41543	7.90850830078	-1	0.191034	noncoding
ENST00000602987.1	76	0.46011	11.7670288086	1	0.290075	noncoding
ENST00000564528.1	586	0.39697	8.68243408203	1	1	coding
ENST00000393539.6	644	0.36674	8.48565673828	1	1	coding
ENST00000497160.5	586	0.38132	8.68243408203	1	1	coding
ENST00000647773.2	687	0.39111	8.38897705078	1	1	coding
ENST00000358700.7	586	0.41064	8.68243408203	1	1	coding
ENST00000539742.5	586	0.39727	8.68243408203	1	1	coding
ENST00000428724.5	644	0.39807	8.48565673828	1	1	coding
ENST00000565718.5	103	0.47733	4.28692626953	-1	0.0941971	noncoding
ENST00000564588.1	73	0.3388	11.8821411133	1	0.0499943	noncoding
ENST00000424485.6	141	0.46233	9.15106201172	-1	0.160588	noncoding
ENST00000566536.5	172	0.48513	8.72979736328	-1	0.216512	noncoding
ENST00000329908.12	361	0.39796	7.64886474609	1	0.999999	coding
ENST00000538850.5	219	0.4757	4.50958251953	1	0.999892	coding
ENST00000534994.5	206	0.42892	6.22528076172	-1	0.217273	noncoding
ENST00000378798.9	336	0.41533	5.30950927734	1	1	coding
ENST00000539186.5	166	0.43858	9.09576416016	-1	0.187252	noncoding
ENST00000439924.6	138	0.35944	4.47406005859	1	0.911644	coding
ENST00000456820.2	284	0.40071	4.70562744141	1	0.999997	coding
ENST00000537571.1	140	0.46741	4.66387939453	1	0.974512	coding
ENST00000541180.1	77	0.41616	9.23809814453	1	0.144894	noncoding
ENST00000620711.1	26	0.44638	5.94512939453	1	0.00911871	noncoding
ENST00000566411.1	50	0.44104	9.29681396484	1	0.0536734	noncoding
ENST00000565313.1	34	0.43024	5.05670166016	1	0.0206623	noncoding
ENST00000662467.1	97	0.3422	7.81976318359	1	0.137381	noncoding
ENST00000621548.1	97	0.34812	9.66961669922	1	0.143883	noncoding
ENST00000655599.1	61	0.36746	9.69256591797	1	0.0432217	noncoding
ENST00000357613.8	122	0.27937	8.98699951172	1	0.155131	noncoding
ENST00000561878.2	145	0.27937	9.29949951172	1	0.258343	noncoding
ENST00000568559.1	122	0.27433	8.98699951172	1	0.149972	noncoding
ENST00000569540.5	107	0.31917	9.85577392578	1	0.14154	noncoding
ENST00000566980.1	77	0.42241	9.51312255859	1	0.163357	noncoding
ENST00000569276.1	114	0.46513	9.50897216797	1	0.77609	coding
ENST00000258173.11	317	0.3713	7.76275634766	1	0.999964	coding
ENST00000562410.5	201	0.40271	6.95794677734	1	0.99556	coding
ENST00000686680.1	193	0.33375	8.71771240234	1	0.893932	coding
ENST00000688270.1	230	0.36183	7.05950927734	1	0.99695	coding
ENST00000568377.5	346	0.36934	9.52545166016	1	0.999944	coding
ENST00000693682.1	244	0.3663	7.81573486328	1	0.997892	coding
ENST00000693457.1	124	0.38667	6.39508056641	1	0.672083	coding
ENST00000689040.1	130	0.3485	6.49871826172	1	0.583299	coding
ENST00000564318.1	103	0.30801	5.63580322266	1	0.246379	noncoding
ENST00000685935.1	145	0.40761	6.95684814453	1	0.896139	coding
ENST00000564576.1	151	0.40868	7.91400146484	1	0.903208	coding
ENST00000561809.1	136	0.41644	11.6719360352	1	0.670316	coding
ENST00000615437.1	20	0.37768	11.6990356445	1	0.0111959	noncoding
ENST00000537098.8	774	0.45697	6.26055908203	1	1	coding
ENST00000561605.1	45	0.4493	4.43682861328	-1	0.0251622	noncoding
ENST00000538274.6	402	0.34942	5.06695556641	1	1	coding
ENST00000567328.6	302	0.45695	4.81402587891	1	1	coding
ENST00000683363.1	412	0.34942	4.98394775391	1	1	coding
ENST00000566428.5	412	0.34942	4.98394775391	1	1	coding
ENST00000562564.1	70	0.41707	4.84539794922	1	0.19477	noncoding
ENST00000602583.5	71	0.33456	10.2814331055	1	0.0522698	noncoding
ENST00000602675.5	68	0.38733	6.69671630859	1	0.0631492	noncoding
ENST00000284245.9	77	0.4032	4.12615966797	1	0.353416	noncoding
ENST00000602914.1	68	0.35857	6.69671630859	1	0.0473091	noncoding
ENST00000319555.8	1007	0.39214	8.13861083984	1	1	coding
ENST00000569086.5	159	0.44466	9.50897216797	1	0.962768	coding
ENST00000563351.5	118	0.38041	11.063659668	1	0.360629	noncoding
ENST00000562437.2	152	0.40099	6.85382080078	1	0.923325	coding
ENST00000378364.8	181	0.45574	5.77923583984	1	0.996801	coding
ENST00000426324.6	135	0.46792	6.72869873047	1	0.916438	coding
ENST00000567391.5	74	0.46023	9.89093017578	1	0.263489	noncoding
ENST00000568319.5	74	0.36787	9.89093017578	1	0.0763283	noncoding
ENST00000562464.1	45	0.41455	12.1763305664	1	0.033007	noncoding
ENST00000564858.1	155	0.393	11.3004760742	1	0.754925	coding
ENST00000539976.1	348	0.27118	7.88214111328	1	0.9983	coding
ENST00000555427.1	439	0.34662	8.24591064453	1	0.999999	coding
ENST00000639847.1	318	0.43065	8.78216552734	1	0.999994	coding
ENST00000555147.2	318	0.4429	8.78216552734	1	0.999996	coding
ENST00000610455.4	198	0.45916	5.92266845703	1	0.998902	coding
ENST00000566079.5	136	0.41048	4.75042724609	-1	0.085137	noncoding
ENST00000561784.5	108	0.38565	5.35089111328	1	0.572918	coding
ENST00000563594.6	452	0.37204	5.85870361328	1	1	coding
ENST00000268676.11	513	0.39254	6.08526611328	1	1	coding
ENST00000562986.5	125	0.43882	6.88189697266	-1	0.0747133	noncoding
ENST00000418391.6	198	0.42582	5.92266845703	1	0.998353	coding
ENST00000563795.1	435	0.45622	6.04852294922	1	1	coding
ENST00000564836.1	66	0.44939	4.62835693359	-1	0.03536	noncoding
ENST00000562044.1	78	0.33145	9.50286865234	1	0.0601274	noncoding
ENST00000564379.1	210	0.29762	5.65985107422	1	0.983642	coding
ENST00000431757.5	102	0.35531	11.467956543	1	0.151629	noncoding
ENST00000690928.1	123	0.36639	9.66265869141	1	0.409496	noncoding
ENST00000450026.1	109	0.38889	11.2451782227	1	0.30581	noncoding
ENST00000688932.1	123	0.31692	9.66265869141	1	0.221168	noncoding
ENST00000457926.5	200	0.33176	6.73162841797	1	0.97051	coding
ENST00000423742.1	96	0.36455	11.2836303711	1	0.14939	noncoding
ENST00000685584.1	131	0.30306	5.43463134766	1	0.603063	coding
ENST00000437774.5	123	0.31854	9.66265869141	1	0.225717	noncoding
ENST00000557444.5	155	0.35878	4.77825927734	-1	0.0944236	noncoding
ENST00000421164.5	126	0.33992	6.12091064453	1	0.540821	coding
ENST00000423684.5	126	0.37617	6.12091064453	1	0.689229	coding
ENST00000458301.5	97	0.30972	4.69818115234	1	0.306539	noncoding
ENST00000355531.7	129	0.40483	10.6807250977	1	0.63346	coding
ENST00000427658.1	116	0.33367	6.16632080078	1	0.377785	noncoding
ENST00000331302.12	316	0.35874	9.22882080078	1	0.999721	coding
ENST00000618002.4	316	0.35874	9.22882080078	1	0.999721	coding
ENST00000572965.1	95	0.32773	9.64593505859	1	0.106346	noncoding
ENST00000570638.5	152	0.39124	9.31842041016	-1	0.161281	noncoding
ENST00000574953.5	80	0.44873	9.04449462891	1	0.246975	noncoding
ENST00000573780.5	145	0.38304	9.21282958984	-1	0.151446	noncoding
ENST00000575130.5	110	0.38799	8.60992431641	-1	0.0993965	noncoding
ENST00000573588.5	83	0.43569	7.96319580078	-1	0.0532067	noncoding
ENST00000398970.5	205	0.33264	5.33380126953	1	0.993018	coding
ENST00000300574.3	305	0.34037	5.38262939453	1	0.99998	coding
ENST00000334146.8	58	0.32121	11.2123413086	1	0.0343944	noncoding
ENST00000577164.2	87	0.29897	10.8648071289	1	0.0672005	noncoding
ENST00000690262.1	58	0.34198	11.2123413086	1	0.037097	noncoding
ENST00000574306.2	87	0.31106	10.8648071289	1	0.0721839	noncoding
ENST00000574016.6	76	0.35557	10.0608520508	1	0.073792	noncoding
ENST00000575626.6	91	0.33423	10.4857788086	1	0.100574	noncoding
ENST00000685207.1	56	0.3797	9.18389892578	1	0.035056	noncoding
ENST00000608198.6	94	0.355	10.8062133789	1	0.135988	noncoding
ENST00000686705.1	56	0.33514	9.18389892578	1	0.0252275	noncoding
ENST00000691432.1	87	0.35168	10.8648071289	1	0.103953	noncoding
ENST00000689051.1	56	0.37114	9.18389892578	1	0.0324846	noncoding
ENST00000571091.6	99	0.33491	9.37506103516	1	0.131513	noncoding
ENST00000573127.5	44	0.36219	5.44097900391	1	0.0182413	noncoding
ENST00000574370.1	39	0.28728	11.6028442383	1	0.0245694	noncoding
ENST00000571875.2	70	0.38725	11.3989868164	1	0.0789661	noncoding
ENST00000571990.1	96	0.34159	6.37969970703	-1	0.0670509	noncoding
ENST00000399849.4	715	0.38544	6.54803466797	1	1	coding
ENST00000619757.5	715	0.36451	6.54803466797	1	1	coding
ENST00000576444.1	84	0.42105	6.89154052734	-1	0.0413109	noncoding
ENST00000322941.3	734	0.40594	6.37908935547	1	1	coding
ENST00000320785.10	1104	0.35727	6.47076416016	1	1	coding
