# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox0075.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox0075.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox0075": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox0075_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
NMNAT1	ENSG00000173614.14	ENSG00000173614.14:s:9943428-9943515	0.1530;-0.1530	7.842e-01;7.842e-01	1.562e-02;1.562e-02	0.0075;0.9925	0.1856;0.8144	s|1e1.1o1|1e2.1o1	2	3	1;0	chr1	+	9943515-9949638;9943515-9972018	9943428-9943515;9949638-na;9972018-9972503		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A9972503-9943428
SLC19A1	ENSG00000173638.19	ENSG00000173638.19:s:45525817-45525958	-0.1353;0.0000;0.1157;0.0000;0.0000	8.172e-01;7.205e-21;6.595e-01;1.427e-09;7.205e-21	1.792e-03;1.000e+00;1.026e-02;9.984e-01;1.000e+00	0.9746;0.0057;0.0056;0.0110;0.0003	0.8393;0.0030;0.1454;0.0141;0.0005	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;1;1;0	chr21	-	45516140-45525817;45515152-45525817;45511223-45525817;45502969-45525817;45498612-45525817	na-45511223;45498201-45498612;45502513-45502969;45514715-45515152;45515518-45516140;45525817-45525958		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A45525958-45498201
ENDOV	ENSG00000173818.17	ENSG00000173818.17:s:80429773-80429842	-0.0660;-0.0204;0.2515;-0.1239	2.740e-01;8.190e-02;9.998e-01;6.358e-01	1.748e-01;4.042e-01;8.511e-08;4.194e-02	0.1274;0.3208;0.0244;0.5266	0.0464;0.2922;0.2770;0.3799	s|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	1;0;0;0	chr17	+	80429831-80430035;80429831-80430041;80429831-80436133;80429843-80430034	80429773-80429842;80430035-80430343;80436133-80438086	80429843-80430034	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A80438086-80429773
ENDOV	ENSG00000173818.17	ENSG00000173818.17:t:80415650-80416253	-0.1479;0.1479	7.057e-01;7.057e-01	2.670e-02;2.670e-02	0.8780;0.1220	0.7178;0.2822	t|1e1.1o1|1e2.1o2	2	3	0;0	chr17	+	80415250-80415650;80415518-80415650	80415165-80415250;80415315-80415610;80415650-80416253		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A80416253-80415165
ENDOV	ENSG00000173818.17	ENSG00000173818.17:t:80422140-80422245	-0.0000;-0.0000;0.0215;-0.1984;0.0204;0.1159	2.277e-09;2.277e-09;2.452e-02;8.778e-01;3.815e-02;5.735e-01	1.000e+00;1.000e+00;5.325e-01;6.799e-03;5.060e-01;5.263e-02	0.0012;0.0012;0.0353;0.6338;0.0514;0.2748	0.0010;0.0010;0.0690;0.4070;0.0949;0.4284	t|1e3.1o1|2e1.1o1|2e2.2o2|2e3.1o1|2e4.1o1|2e5.1o1	6	6	0;1;0;0;0;0	chr17	+	80415821-80422140;80415250-80422206;80415610-80422206;80415821-80422206;80417945-80422206;80421962-80422206	80415165-80415250;80415315-80415610;80415650-80416253;80417344-80417945;80421828-80421962;80422140-80422245		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A80422245-80415165
CEP19	ENSG00000174007.9	ENSG00000174007.9:s:196711929-196712250	0.1528;-0.1162;-0.0082	6.495e-01;5.320e-01;8.757e-03	2.827e-02;5.364e-02;7.330e-01	0.6744;0.2824;0.0386	0.8673;0.1272;0.0056	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;0	chr3	-	196708727-196711929;196708724-196711929;196707912-196711929	196706277-196707912;196708528-196708727;196711929-196712250		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A196712250-196706277
MGA	ENSG00000174197.17	ENSG00000174197.17:s:41660397-41661057	-0.0372;-0.0892;0.1198;0.0088	1.751e-01;4.477e-01;6.363e-01;2.743e-03	2.598e-01;9.387e-02;3.590e-02;7.180e-01	0.7843;0.1658;0.0144;0.0259	0.7399;0.0630;0.1435;0.0515	s|1e1.1o1|1e2.1o1|2e1.1o1|3e1.1o1	4	3	0;1;1;1	chr15	+	41660525-41668828;41660525-41696075;41660873-41668828;41661057-41668828	41660397-41661057;41668828-41669958;41696075-41697023		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41697023-41660397
MGA	ENSG00000174197.17	ENSG00000174197.17:s:41736181-41736698	-0.0120;0.0006;0.0000;-0.1268;0.0862;0.0245	2.003e-02;4.517e-06;7.205e-21;6.361e-01;4.226e-01;2.683e-02	5.980e-01;9.765e-01;1.000e+00;4.056e-02;1.012e-01;5.212e-01	0.0828;0.0056;0.0006;0.7295;0.1700;0.0146	0.0646;0.0231;0.0009;0.5883;0.2723;0.0577	s|1e2.1o3|1e2.2o3|2e1.1o1|2e2.1o3|2e2.2o3|2e2.3o3	6	3	0;1;0;0;0;1	chr15	+	41736368-41739906;41736368-41740053;41736698-41737337;41736698-41739906;41736698-41740053;41736698-41740057	41736181-41736698;41737337-41737434;41739906-41740203		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41740203-41736181
MGA	ENSG00000174197.17	ENSG00000174197.17:s:41739906-41740203	0.1053;-0.0010;-0.0764	5.384e-01;6.515e-07;3.783e-01	6.515e-02;9.593e-01;1.193e-01	0.7712;0.0281;0.2011	0.8805;0.0021;0.1174	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;0	chr15	+	41740203-41742546;41740203-41743056;41740203-41748637	41739906-41740203;41742546-41743172;41748637-41748927		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41748927-41739906
MGA	ENSG00000174197.17	ENSG00000174197.17:t:41668828-41669958	0.0028;-0.0097;-0.1196;0.1197;0.0075	5.910e-04;2.229e-03;6.236e-01;6.371e-01;2.796e-03	8.182e-01;7.088e-01;4.375e-02;3.633e-02;7.240e-01	0.0238;0.0483;0.8765;0.0162;0.0269	0.0367;0.0207;0.7449;0.1447;0.0508	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3	5	4	0;0;0;1;1	chr15	+	41621298-41668828;41621589-41668828;41660525-41668828;41660873-41668828;41661057-41668828	41621134-41621298;41621492-41621589;41660397-41661057;41668828-41669958		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41669958-41621134
MGA	ENSG00000174197.17	ENSG00000174197.17:t:41696075-41697023	-0.0023;-0.1154;0.1388	1.679e-04;5.838e-01;6.936e-01	9.121e-01;5.316e-02;3.020e-02	0.0285;0.2150;0.7529	0.0086;0.0771;0.9175	t|1e1.1o1|1e2.1o3|1e3.1o1	3	4	0;1;0	chr15	+	41621298-41696075;41660525-41696075;41669958-41696075	41621134-41621298;41660397-41661057;41668828-41669958;41696075-41697023		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41697023-41621134
MGA	ENSG00000174197.17	ENSG00000174197.17:t:41739906-41740203	-0.0120;-0.1268;0.0000;0.0006;0.0862;0.0245	2.003e-02;6.361e-01;7.205e-21;4.517e-06;4.226e-01;2.683e-02	5.980e-01;4.056e-02;1.000e+00;9.765e-01;1.012e-01;5.212e-01	0.0828;0.7295;0.0006;0.0056;0.1700;0.0146	0.0646;0.5883;0.0009;0.0231;0.2723;0.0577	t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.1o2|2e1.2o2|3e1.2o2	6	3	0;0;0;1;0;1	chr15	+	41736368-41739906;41736698-41739906;41737434-41739906;41736368-41740053;41736698-41740053;41736698-41740057	41736181-41736698;41737337-41737434;41739906-41740203		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41740203-41736181
MGA	ENSG00000174197.17	ENSG00000174197.17:t:41748637-41748927	-0.1007;0.1007	4.999e-01;4.999e-01	7.572e-02;7.572e-02	0.2033;0.7967	0.1018;0.8982	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	+	41740203-41748637;41743172-41748637	41739906-41740203;41742546-41743172;41748637-41748927		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A41748927-41739906
ZBTB4	ENSG00000174282.12	ENSG00000174282.12:t:7467257-7467327	0.1120;-0.1120	5.255e-01;5.255e-01	5.896e-02;5.896e-02	0.1847;0.8153	0.3223;0.6777	t|1e1.1o1|1e2.1o1	2	3	0;0	chr17	-	7467327-7484004;7467327-7479456	7467257-7467327;7479456-7479631;7484004-7484263		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A7484263-7467257
SH3PXD2B	ENSG00000174705.13	ENSG00000174705.13:s:172358773-172358877	0.2943;-0.2943	9.996e-01;9.996e-01	7.868e-07;7.863e-07	0.1450;0.8550	0.4366;0.5634	s|1e1.1o1|1e2.1o1	2	3	0;0	chr5	-	172356774-172358773;172354005-172358773	172353888-172354005;172356592-172356774;172358773-172358877		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A172358877-172353888
SH3PXD2B	ENSG00000174705.13	ENSG00000174705.13:t:172353888-172354005	-0.2475;0.2301;0.0011	9.907e-01;9.802e-01;9.261e-06	1.058e-04;3.420e-04;9.555e-01	0.7673;0.2211;0.0114	0.5154;0.4601;0.0270	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;1	chr5	-	172354005-172358773;172354005-172356691;172354005-172356592	172353888-172354005;172356592-172356774;172358773-172358877		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A172358877-172353888
GK5	ENSG00000175066.16	ENSG00000175066.16:s:142185929-142185989	-0.1621;0.1621	7.715e-01;7.715e-01	1.682e-02;1.682e-02	0.2217;0.7783	0.0365;0.9635	s|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	142185793-142185929;142183049-142185929	142182923-142183488;142184711-142185793;142185929-142185989		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A142185989-142182923
DDIT3	ENSG00000175197.13	ENSG00000175197.13:s:57517706-57517753	0.0000;-0.0003;0.0000;0.1017;-0.0947	2.821e-06;2.081e-05;2.821e-06;4.830e-01;4.537e-01	9.987e-01;9.875e-01;9.987e-01;6.958e-02;7.966e-02	0.0021;0.0120;0.0021;0.6426;0.3355	0.0028;0.0028;0.0028;0.7948;0.1974	s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5	5	2	0;0;1;0;0	chr12	-	57517595-57517706;57517542-57517706;57517459-57517706;57517438-57517706;57517424-57517706	57517269-57517595;57517706-57517753		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57517753-57517269
DCTN2	ENSG00000175203.17	ENSG00000175203.17:s:57544449-57546096	0.0000;0.0000;-0.0468;0.1480;-0.0866	7.205e-21;7.205e-21;8.351e-02;8.616e-01;3.843e-01	1.000e+00;1.000e+00;3.604e-01;6.587e-03;1.243e-01	0.0097;0.0019;0.1677;0.2726;0.5472	0.0073;0.0053;0.1106;0.4230;0.4558	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	5	5	0;1;0;0;0	chr12	-	57543182-57546028;57543179-57546028;57541372-57546028;57538524-57546028;57535845-57546028	57535749-57537346;57538483-57539771;57541364-57541372;57542946-57543182;57544449-57546096		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57546096-57535749
DCTN2	ENSG00000175203.17	ENSG00000175203.17:t:57538483-57539771	0.0000;0.1830;-0.0000;-0.1674;-0.0000	7.109e-21;9.544e-01;7.109e-21;9.212e-01;7.110e-21	1.000e+00;9.941e-04;1.000e+00;1.801e-03;1.000e+00	0.0003;0.5982;0.0115;0.3707;0.0200	0.0002;0.7814;0.0067;0.2050;0.0082	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	0;0;1;0;1	chr12	-	57538524-57546496;57538524-57546028;57538524-57542946;57538524-57541364;57539772-57541363	57538483-57539771;57541364-57541372;57542946-57543182;57544449-57546096;57546496-57546691	57539772-57541363	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57546691-57538483
TP53I11	ENSG00000175274.19	ENSG00000175274.19:t:44938207-44938417	0.0000;0.0563;0.0552;0.0007;0.0000;0.0013;-0.1254;-0.0045	1.469e-07;2.534e-01;2.693e-01;1.589e-04;1.469e-07;5.831e-04;6.467e-01;2.838e-04	9.998e-01;1.813e-01;1.699e-01;9.704e-01;9.998e-01;9.025e-01;4.068e-02;8.519e-01	0.0005;0.1028;0.6055;0.0005;0.0005;0.0231;0.2229;0.0336	0.0014;0.1848;0.6963;0.0119;0.0014;0.0237;0.0739;0.0014	t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o2|2e6.2o2	8	7	0;0;0;1;0;0;0;0	chr11	-	44938417-44950677;44938366-44950877;44938366-44950677;44938366-44949973;44938366-44947039;44938366-44941003;44938366-44939166;44938366-44939114	44938207-44938417;44939114-44939281;44941003-44941077;44947039-44947253;44949973-44950208;44950677-44950874;44950877-44951306		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A44951306-44938207
PHYKPL	ENSG00000175309.15	ENSG00000175309.15:s:178210968-178211970	0.1319;0.0000;-0.1321	7.349e-01;7.109e-21;7.360e-01	2.349e-02;1.000e+00;2.346e-02	0.1208;0.0005;0.8788	0.2661;0.0007;0.7332	s|1e1.1o1|2e1.1o1|i	3	2	0;0;1	chr5	-	178208915-178211890;178208915-178211761;178208916-178210967	178208471-178208915;178210968-178211970	178208916-178210967	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A178211970-178208471
PHYKPL	ENSG00000175309.15	ENSG00000175309.15:s:178229940-178230320	-0.0000;-0.0201;-0.0000;0.1891;-0.1519	1.273e-05;8.883e-02;1.273e-05;7.990e-01;7.569e-01	9.966e-01;3.859e-01;9.966e-01;1.226e-02;1.953e-02	0.0033;0.1151;0.0033;0.6864;0.1918	0.0029;0.0718;0.0029;0.9110;0.0136	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr5	-	178229720-178229940;178228589-178229940;178226698-178229940;178225429-178229940;178214885-178229940	178214796-178214885;178225355-178226079;178226466-178226698;178228125-178228589;178229698-178229720;178229940-178230320		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A178230320-178214796
PHYKPL	ENSG00000175309.15	ENSG00000175309.15:s:178231405-178231523	0.1146;-0.0000;-0.1127	5.482e-01;2.006e-06;5.402e-01	5.597e-02;9.987e-01;5.806e-02	0.6672;0.0041;0.3288	0.8194;0.0021;0.1784	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr5	-	178230099-178231405;178224729-178231405;178230941-178231404	178224616-178225010;178229940-178230320;178231405-178231523	178230941-178231404	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A178231523-178224616
PHYKPL	ENSG00000175309.15	ENSG00000175309.15:t:178214796-178214885	-0.1884;-0.0206;0.0371;0.1574	8.253e-01;7.237e-02;1.421e-01;6.616e-01	1.051e-02;4.341e-01;2.972e-01;2.572e-02	0.2340;0.0551;0.0238;0.6719	0.0188;0.0059;0.0908;0.8785	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;1;0;0	chr5	-	178214885-178229940;178214885-178222852;178214885-178222355;178214885-178215276	178214796-178214885;178215276-178216991;178222355-178222580;178222852-178222934;178229940-178230320		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A178230320-178214796
TMEM9B	ENSG00000175348.11	ENSG00000175348.11:s:8964209-8964442	0.1099;-0.1099	5.436e-01;5.436e-01	6.082e-02;6.082e-02	0.8112;0.1888	0.9351;0.0649	s|1e1.1o1|1e2.1o1	2	3	0;0	chr11	-	8962183-8964209;8956298-8964209	8956190-8956298;8962092-8962183;8964209-8964442		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A8964442-8956190
TMEM9B	ENSG00000175348.11	ENSG00000175348.11:t:8962092-8962183	-0.1088;0.1102;-0.0000	5.558e-01;5.631e-01;7.480e-08	5.809e-02;5.619e-02;9.998e-01	0.2635;0.7336;0.0028	0.1312;0.8673;0.0014	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr11	-	8962183-8964890;8962183-8964209;8962183-8962695	8962092-8962183;8962695-8962852;8964209-8964442;8964890-8965011		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A8965011-8962092
DPP10	ENSG00000175497.17	ENSG00000175497.17:t:115768297-115768404	-0.1116;0.1116	5.779e-01;5.779e-01	5.198e-02;5.198e-02	0.1460;0.8540	0.0123;0.9877	t|1e1.1o1|1e2.1o1	2	3	1;0	chr2	+	115753297-115768297;115762610-115768297	115753174-115753297;115762572-115762610;115768297-115768404		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A115768404-115753174
C11orf68	ENSG00000175573.7	ENSG00000175573.7:t:65916810-65918360	0.2234;-0.1569;-0.0000;-0.0349	9.017e-01;6.985e-01;6.917e-08;1.007e-01	4.538e-03;2.506e-02;9.998e-01;3.560e-01	0.2567;0.6525;0.0022;0.0853	0.5038;0.4611;0.0016;0.0306	t|1e1.1o1|2e1.1o1|3e2.1o1|i	4	3	0;0;1;1	chr11	-	65918218-65918910;65918215-65918910;65917331-65918451;65918361-65918909	65916810-65918360;65918451-na;65918910-65919062	65918361-65918909	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A65919062-65916810
B3GNTL1	ENSG00000175711.8	ENSG00000175711.8:t:82946879-82949948	-0.0057;0.4676;0.0000;-0.4314	3.980e-03;9.998e-01;1.174e-06;9.990e-01	7.968e-01;1.744e-06;9.990e-01;1.135e-05	0.0389;0.4012;0.0023;0.5773	0.0031;0.8528;0.0031;0.1407	t|1e2.1o1|2e2.1o1|3e1.1o3|i	4	3	1;0;0;1	chr17	-	82947122-82956695;82946983-82956695;82946959-83048733;82949949-82956694	82946879-82949948;82956695-82956801;83048669-83048785	82949949-82956694	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A83048785-82946879
SSNA1	ENSG00000176101.12	ENSG00000176101.12:s:137188660-137188778	-0.0000;0.2793;-0.2786	7.109e-21;1.000e+00;1.000e+00	1.000e+00;3.802e-10;2.002e-10	0.0084;0.4831;0.5101	0.0078;0.7557;0.2341	s|1e1.1o2|1e1.2o2|i	3	2	1;0;0	chr9	+	137188778-137189001;137188778-137189066;137188779-137189000	137188660-137188778;137189001-137189265	137188779-137189000	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A137189265-137188660
CCDC57	ENSG00000176155.19	ENSG00000176155.19:s:82127692-82127908	-0.0946;-0.0020;0.0000;0.1223	4.472e-01;2.913e-04;1.125e-06;6.485e-01	9.372e-02;9.226e-01;9.991e-01;3.516e-02	0.1254;0.0235;0.0022;0.8511	0.0029;0.0029;0.0029;0.9912	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr17	-	82113765-82127692;82108954-82127692;82107621-82127692;82101866-82127692	82101690-82101866;82107402-82107621;82108768-82108954;82111986-82113765;82127692-82127908		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82127908-82101690
CCDC57	ENSG00000176155.19	ENSG00000176155.19:s:82157448-82157948	0.1084;-0.0000;-0.0000;-0.1058	4.952e-01;4.138e-05;4.138e-05;4.822e-01	6.200e-02;9.925e-01;9.925e-01;6.475e-02	0.0851;0.0049;0.0049;0.9048	0.2330;0.0041;0.0041;0.7585	s|1e1.1o1|1e2.1o2|1e2.2o2|i	4	3	0;0;0;0	chr17	-	82151773-82157748;82128600-82157748;82128597-82157748;82156941-82157447	82128493-82128600;82151560-82152299;82157448-82157948	82156941-82157447	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82157948-82128493
CCDC57	ENSG00000176155.19	ENSG00000176155.19:t:82101690-82101866	-0.1211;-0.0000;0.0000;0.1562;-0.0088;-0.0003	6.185e-01;6.142e-10;7.109e-21;8.440e-01;1.813e-04;1.347e-07	5.023e-02;9.980e-01;1.000e+00;9.407e-03;7.479e-01;9.874e-01	0.2270;0.0193;0.0004;0.6799;0.0457;0.0240	0.1047;0.0222;0.0002;0.8333;0.0278;0.0068	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|i	6	5	0;0;0;0;1;1	chr17	-	82101866-82127692;82101866-82108768;82101866-82107402;82101866-82106270;82101866-82106175;82101867-82104794	82101690-82101866;82106175-82106587;82107402-82107621;82108768-82108954;82127692-82127908	82101867-82104794	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82127908-82101690
CCDC57	ENSG00000176155.19	ENSG00000176155.19:t:82151560-82152299	0.1179;-0.1179	5.065e-01;5.065e-01	5.269e-02;5.269e-02	0.0899;0.9101	0.2309;0.7691	t|1e1.1o1|i	2	2	0;1	chr17	-	82151773-82157748;82152300-82153609	82151560-82152299;82157448-82157948	82152300-82153609	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82157948-82151560
CCDC57	ENSG00000176155.19	ENSG00000176155.19:t:82178474-82178605	-0.3132;0.3132	9.878e-01;9.878e-01	1.829e-04;1.829e-04	0.3741;0.6259	0.0411;0.9589	t|1e1.1o1|1e2.1o1	2	3	0;0	chr17	-	82178605-82183774;82178605-82179027	82178474-82178605;82179027-82179189;82183774-82183932		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A82183932-82178474
RBIS	ENSG00000176731.12	ENSG00000176731.12:s:85217386-85217702	0.0000;0.2772;-0.2772	7.205e-21;9.967e-01;9.967e-01	1.000e+00;3.446e-05;3.437e-05	0.0006;0.5897;0.4096	0.0007;0.8753;0.1240	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr8	-	85217292-85217386;85215037-85217386;85214631-85217386	85214048-85214631;85214921-85215134;85216813-85217292;85217386-85217702		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A85217702-85214048
RBIS	ENSG00000176731.12	ENSG00000176731.12:t:85214048-85214631	-0.2118;0.2118	9.918e-01;9.918e-01	2.534e-05;2.534e-05	0.3281;0.6719	0.1194;0.8806	t|1e1.1o1|1e2.1o1	2	3	0;0	chr8	-	85214631-85217386;85214631-85214921	85214048-85214631;85214921-85215134;85217386-85217702		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A85217702-85214048
VSIG10	ENSG00000176834.14	ENSG00000176834.14:s:118135857-118136026	-0.1584;0.1584	6.464e-01;6.464e-01	2.638e-02;2.638e-02	0.4324;0.5676	0.2251;0.7749	s|1e1.1o1|1e2.1o2	2	3	0;0	chr12	-	118135742-118135857;118126670-118135857	118126481-118126670;118135639-118135742;118135857-118136026		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118136026-118126481
VSIG10	ENSG00000176834.14	ENSG00000176834.14:t:118117649-118117882	0.1300;-0.0094;-0.1253;-0.0030	5.726e-01;1.097e-01;6.229e-01;1.191e-02	4.160e-02;3.488e-01;4.178e-02;6.787e-01	0.4639;0.2665;0.2364;0.0372	0.6309;0.2541;0.0721;0.0324	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	1;0;1;0	chr12	-	118117882-118126481;118117882-118121501;118117882-118121033;118117882-118121029	118117649-118117882;118121029-118121175;118121501-118121618;118126481-118126670		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A118126670-118117649
SHMT1	ENSG00000176974.20	ENSG00000176974.20:s:18340043-18340255	0.2981;-0.1735;-0.1030;0.0000	9.818e-01;8.077e-01;5.379e-01;5.230e-07	4.491e-04;1.445e-02;6.566e-02;9.995e-01	0.5493;0.2828;0.1605;0.0017	0.8677;0.0775;0.0430;0.0028	s|1e1.1o1|1e2.1o2|1e3.1o1|i	4	4	0;0;1;1	chr17	-	18335675-18340043;18333288-18340043;18330671-18340043;18335676-18340042	18330555-18330671;18330684-18333439;18335559-18335675;18340043-18340255	18335676-18340042	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A18340255-18330555
SHMT1	ENSG00000176974.20	ENSG00000176974.20:t:18330684-18333439	-0.1171;0.1156;0.0000	6.114e-01;6.010e-01;1.017e-08	4.697e-02;4.909e-02;9.999e-01	0.1823;0.8161;0.0015	0.0510;0.9468;0.0025	t|1e1.1o1|1e3.1o1|2e2.1o1	3	4	0;0;1	chr17	-	18333288-18340043;18333288-18335559;18330781-18335736	18330684-18333439;18335559-18335675;18335736-na;18340043-18340255		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A18340255-18330684
MTHFR	ENSG00000177000.13	ENSG00000177000.13:s:11805888-11806455	0.1178;-0.0547;-0.0340	5.046e-01;2.164e-01;2.359e-01	4.913e-02;2.169e-01;1.812e-01	0.3921;0.0924;0.5074	0.5634;0.0044;0.4327	s|1e1.1o2|1e1.2o2|i	3	2	0;0;0	chr1	-	11803129-11805888;11803126-11805888;11805414-11805887	11802881-11803383;11805888-11806455	11805414-11805887	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A11806455-11802881
MTX3	ENSG00000177034.17	ENSG00000177034.17:s:79986950-79987107	-0.2061;0.2061	8.762e-01;8.762e-01	6.624e-03;6.624e-03	0.5364;0.4636	0.3101;0.6899	s|1e1.1o1|1e2.1o2	2	3	0;0	chr5	-	79985659-79986950;79983794-79986950	79976716-79983794;79985571-79985659;79986950-79987107		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A79987107-79976716
MTX3	ENSG00000177034.17	ENSG00000177034.17:t:79976716-79983794	0.1496;-0.1497;0.0000	7.160e-01;7.164e-01;4.555e-10	2.496e-02;2.491e-02;1.000e+00	0.5708;0.4270;0.0021	0.7426;0.2553;0.0020	t|1e2.1o1|1e3.1o1|2e1.1o2	3	4	0;0;0	chr5	-	79983794-79986950;79983794-79985571;79982434-79988539	79976716-79983794;79985571-79985659;79986950-79987107;79988462-79988644		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A79988644-79976716
